card_1,card_2,result
9351,25195,30
35702,1511,97
14278,14611,84
5476,36910,50
16045,972,69
26734,9944,63
37769,14542,87
26458,25793,50
22598,14690,91
6273,26436,59
25914,27851,84
34927,9250,44
26291,36961,43
1249,13060,71
1884,24168,73
21342,3903,90
19145,32488,24
31913,36439,55
37944,37771,90
1008,34573,49
27771,33909,55
349,985,38
35714,26545,65
6085,2253,95
19751,11645,38
7614,32396,51
20289,21879,27
4739,10034,65
10013,33346,86
31846,7077,41
29388,37813,49
1792,3812,84
33011,25601,73
36022,32575,29
3759,34105,49
37227,34716,48
4863,36344,35
32392,4271,48
17417,22705,75
23275,21498,102
34732,12304,53
7031,349,13
17008,3254,31
38772,11001,29
12504,20773,38
13946,164,19
22682,12076,85
36848,30136,53
15231,28094,87
30312,9122,49
38441,28047,51
5653,38450,24
24331,10230,80
14638,10628,66
32678,11561,18
19933,37651,73
31731,37926,79
12782,13217,78
30877,24973,21
6309,23428,99
33027,22549,84
30940,6405,65
30279,22817,71
3071,35278,73
16035,20300,39
4067,34513,57
34512,31506,51
12163,16742,47
30039,23350,74
25865,26451,50
21214,18240,73
34601,36964,48
201,15412,47
13970,16700,24
30928,25035,21
30401,28012,68
19162,24095,45
9234,30948,45
22957,7701,92
18231,13798,36
11486,7998,53
11493,4572,24
6947,32525,15
24862,797,35
14675,13667,55
35281,36354,74
11321,3240,30
21517,13613,63
11593,19021,26
19673,31180,46
31209,37912,63
8334,25587,71
35627,31106,71
32550,8000,51
17378,9960,77
22211,34555,42
29466,19637,32
9304,18026,50
24233,24318,58
37127,21393,81
20596,35398,55
6369,13129,86
37810,3268,65
8705,36253,54
6482,4252,87
3336,33219,55
34734,1939,61
21371,26018,88
17021,6798,18
37583,21361,95
29455,31805,38
34533,15009,58
22664,7724,92
34267,8514,42
12010,2581,84
38516,11428,15
21504,21378,100
28570,30873,48
38004,27228,60
35457,15516,94
33083,4748,49
21077,12327,86
1891,38330,49
16898,29697,15
27487,16882,26
12501,35412,89
1552,22589,93
35628,5750,72
38665,21930,30
36394,3300,41
24951,16767,14
15502,1502,85
13090,37882,84
31613,36115,55
28531,1703,74
18882,31933,50
22248,19131,41
19888,20637,30
25771,30185,60
30828,21335,68
34075,1187,41
25739,1968,82
20294,37848,47
13086,18958,55
33996,9958,60
22804,34208,58
9775,24201,80
24206,27197,44
26262,14371,54
17634,16123,63
19199,24965,19
25056,11594,13
5335,9940,70
27498,21077,65
6820,22846,56
36418,3857,61
30899,3272,38
1696,24313,73
24893,13969,16
20619,3751,42
16176,11346,47
30916,21910,43
11272,37794,55
13937,38439,18
3059,15250,61
8602,18328,56
36075,36490,42
24998,23375,55
24797,15446,44
26507,3093,32
7206,9198,34
22882,36276,70
6801,36965,38
7094,4647,21
26707,30432,34
32475,9478,35
14383,19568,70
18797,28150,62
28812,12029,66
7602,18501,66
18403,10667,47
1582,27883,90
8450,6517,80
30188,8681,55
11546,6287,57
21015,28014,96
1059,33940,41
20679,16869,13
15149,32693,49
29734,31159,22
12234,30766,54
12516,12829,75
1959,28772,74
37923,13089,84
22742,10582,73
25757,1769,82
28902,27968,76
1615,34681,61
21881,1160,57
12055,454,42
24285,8733,62
4150,27,46
10821,21317,74
18080,13813,36
13697,1053,45
18949,25065,19
14638,28066,88
5304,10704,43
13692,9174,40
37737,28750,75
35673,29567,57
19764,20762,30
17001,2443,59
8420,12051,69
9127,28937,57
31760,9300,61
21876,28841,55
9069,20314,29
766,34877,49
35618,20481,55
15497,9383,68
37576,7598,88
7785,18097,66
18767,7874,59
9997,12864,90
17376,34018,35
6069,28189,93
31534,24027,63
19239,19018,32
2271,4965,62
11526,13740,23
13550,33168,48
23712,8748,85
17644,31972,60
36013,3072,41
34027,29612,13
4963,24100,43
1123,24387,61
8628,28626,63
25729,17584,64
27908,14765,88
16998,14625,53
11495,10553,34
19712,21875,53
14319,30091,64
26420,7127,19
29498,21406,54
33184,10120,86
10092,6913,58
32561,37568,53
515,31632,40
14359,28757,72
38747,15288,46
38267,18160,28
34058,18028,32
13942,29722,17
21219,35313,103
4215,10244,91
3055,26705,32
24770,2454,51
28815,7268,37
20318,11371,12
8479,18372,56
9117,12262,63
3842,1593,84
27835,13828,59
4718,6081,61
9522,2346,75
6273,7825,90
2565,9178,75
36279,18842,37
31640,19142,50
28632,16119,67
894,36838,63
9062,36946,58
24847,12850,42
37795,20585,47
30939,14673,60
18149,38316,28
8564,14562,75
36079,19981,49
28207,24235,75
25245,21767,28
28674,28156,76
27379,24481,44
4987,7227,21
12135,22603,85
7970,312,49
9923,3356,71
14393,26007,80
23325,9850,103
31938,14391,76
27035,18794,31
34908,26303,29
4805,26309,26
19009,26294,28
22625,13670,62
13770,28886,43
6173,27516,62
21087,37239,81
14655,27960,88
29316,27093,19
1942,7086,51
8683,8763,66
25789,23430,90
14684,16694,53
24230,17343,55
19054,29383,20
27379,26505,27
1869,19503,72
4078,18251,63
2020,34811,61
32557,19748,36
30997,16554,29
18131,31027,41
36314,15000,62
30032,4014,62
35729,13901,66
15022,24325,70
4912,18137,37
34785,24235,46
8751,31656,67
34053,33784,18
33048,2271,83
12207,19744,64
7743,30986,61
18408,34095,32
7228,19730,35
5536,9127,46
15219,8548,74
14437,26312,54
13516,37546,58
29281,12206,40
29379,25803,42
33312,8573,68
7723,28006,89
27185,31151,33
128,4008,46
37788,20520,47
35263,30251,75
31261,26481,30
14541,11506,52
23613,19544,80
16640,13954,24
37539,28082,91
9232,18095,50
20306,9910,53
10844,23638,76
30241,1864,66
1575,29651,48
17290,22921,75
10139,24924,54
34140,13201,48
12426,22748,85
20512,30850,20
8336,21370,83
34069,15377,50
10124,29322,55
3976,11527,50
20614,9218,29
5390,178,25
15237,9407,68
9995,8386,84
8494,23343,85
16888,3260,31
35731,35279,106
21136,38299,55
12464,23679,88
7221,26757,19
13187,7780,82
32747,3879,48
31904,20603,36
17422,37544,71
17666,17617,52
24192,16141,66
22806,19218,65
27920,32328,54
21457,19826,78
10961,31146,42
21944,3757,65
22233,22922,74
17561,17359,52
37768,24505,74
33958,32459,17
6471,16515,58
16770,21244,61
33223,4214,75
4613,1152,46
14576,37805,87
20424,15100,43
13601,18978,29
30515,4986,36
15130,35314,94
3249,32585,28
4848,28525,44
22208,37182,56
36435,12486,57
37108,20766,33
28759,27044,45
34624,18361,40
34584,18925,33
23476,21424,102
9440,27400,42
12809,38406,44
33047,22269,60
37116,36355,52
6865,20322,9
27228,4047,55
32603,35389,61
18420,3441,43
7570,36204,64
29305,7731,47
23770,13961,65
6087,34931,64
38748,33869,14
13681,260,19
15105,15061,82
1716,16252,81
484,6056,53
16246,9457,64
22616,19818,77
34115,16061,46
33982,17276,35
30499,12304,58
3443,6296,67
15863,32773,45
37610,35654,98
9892,6135,98
26772,16911,23
26520,35448,65
33237,32322,43
8757,24987,36
24939,5391,22
8724,3759,73
36338,23517,73
5418,24049,48
16153,10888,61
15882,18062,60
36370,11663,31
4942,21931,39
7042,34805,24
3975,25831,78
33267,32742,43
3956,1218,72
30879,18979,34
25204,25561,41
12321,35303,89
1004,5413,51
12285,18870,52
33436,31262,53
13680,10856,37
22980,3466,69
21239,32612,58
18388,36750,54
22569,38472,54
37655,6896,52
37711,28917,75
12412,22770,85
27314,21151,65
33888,22098,34
7141,14337,49
19040,2405,64
20520,17595,28
994,3425,52
38372,3027,25
7706,35360,96
1814,16502,55
10044,21084,101
31662,4918,48
22092,30186,47
16684,12859,50
31149,33231,53
9276,8729,60
18203,13852,36
57,8713,39
9360,19791,55
25605,18953,54
16904,29497,15
27863,16871,57
2561,19024,64
28918,19009,46
32301,37892,53
24888,33891,12
33934,13091,48
10753,17298,50
1142,29346,36
11713,31649,44
20575,7757,45
28032,12496,82
2331,20664,50
25602,24320,67
38719,35709,58
9408,22147,52
3061,18977,36
37051,35563,84
21337,24140,79
33936,3871,49
26343,1901,56
25930,23254,90
18764,32347,24
32436,25041,11
28882,18444,53
19545,6985,35
18109,23488,75
2564,29624,52
3022,16244,57
470,9128,33
17751,10897,50
15043,21230,91
17649,34087,35
37690,17500,71
21025,16065,87
34153,19174,25
3297,27278,35
3011,9908,71
30076,17666,48
23626,27288,67
1200,34030,41
7864,12447,79
7570,22233,68
23675,3770,92
4626,7642,57
793,8320,65
13555,38547,18
24364,30103,51
25780,35358,91
9021,8596,60
29355,29702,8
3287,24016,49
15166,37713,86
30484,9874,73
20751,22760,51
18033,1666,67
36488,11687,31
28130,20268,48
21935,30358,47
3809,3995,80
31242,12446,54
14283,25065,45
33258,5670,54
33122,1762,79
2661,24056,77
11525,26747,22
22805,25794,87
29342,4696,18
37780,19731,73
1930,23454,96
28579,14514,72
33009,962,67
15770,37864,82
23483,31569,86
9901,434,57
34200,37591,54
32357,36334,29
36228,10766,45
24219,18275,52
23624,8481,85
25790,37958,83
1041,27369,47
8671,37256,64
38270,18211,28
35685,5761,72
21221,25875,88
327,36183,27
37003,27431,46
36987,31269,49
15475,33766,50
15379,16028,78
28542,9390,57
37263,7578,74
37991,30405,67
16663,20328,13
26577,7695,55
14436,26389,54
18133,24072,52
7977,15280,84
38600,24200,34
23628,23699,104
432,21243,56
38363,3413,25
19162,33097,51
35376,31551,87
17642,31058,44
13887,24470,42
38295,15863,42
8292,21869,58
36969,12374,67
482,14752,48
38402,30223,27
11665,940,42
2465,34070,57
2389,23588,100
9491,6174,74
12164,35702,89
26009,22059,63
3803,25819,78
12948,10682,63
28258,9311,73
37860,9166,72
25774,31589,72
7243,28059,53
22948,17254,75
24766,9926,54
31243,13843,31
10207,22158,76
10899,28231,70
12813,24135,68
7807,18353,66
11663,12808,49
33286,19169,51
34873,34993,34
36152,17741,47
24399,30035,51
3771,25765,78
36886,35434,84
30992,33402,53
10808,21906,49
18244,19190,39
31171,29375,22
32282,26539,20
31710,38021,79
6954,880,39
8736,10233,84
16819,1788,55
30807,30803,36
36141,30342,43
3273,3102,40
5258,28780,49
6795,2448,55
13236,38003,84
4899,24355,43
36265,10668,45
18881,27965,62
8498,27799,79
20640,34981,19
20759,29551,6
16577,38377,16
17762,33942,35
24918,16701,14
29571,251,10
23314,27190,67
34008,25890,47
10615,22965,73
12751,36309,60
19957,25095,31
25556,14014,51
757,23496,84
4727,38349,19
28556,32343,38
7260,1113,39
4197,36122,61
17552,8351,59
36034,18007,44
30025,26283,34
17736,33874,35
9196,22148,52
36777,30345,53
11742,21477,60
19729,23624,80
18988,34650,33
18391,16792,34
18847,23417,68
26301,30410,34
21810,925,57
3837,19867,68
9436,38613,32
19911,35369,81
5264,31966,53
10612,21103,74
20469,14613,44
22880,17587,75
37917,38388,50
9494,3508,47
13893,18219,36
24949,7868,46
5428,25862,57
28701,2512,78
16206,7509,80
38416,139,11
2352,38382,53
19872,8400,61
21880,30859,43
34153,10703,33
31855,28608,64
28911,24252,59
7201,4947,21
6791,16769,18
17299,15921,63
3404,25253,23
27907,15845,83
37135,38388,36
2466,912,80
38407,18786,21
35501,16721,64
7249,5512,26
13899,8436,46
27324,1961,59
25657,23671,90
35581,14339,95
22580,30864,67
22122,30023,47
24167,33489,64
427,36474,27
21830,15095,66
12184,28671,66
3809,18215,63
10192,31601,85
28666,19797,58
35502,28813,83
36427,10542,45
31532,6759,41
3340,15093,61
24896,35003,20
34016,31747,43
4054,24888,43
37645,26316,57
15291,34641,58
6088,10786,71
3304,3238,40
22967,25120,52
30436,2725,70
22838,22259,74
30286,37833,67
21778,6867,32
9756,15286,92
33892,33493,44
877,16918,43
6858,20357,9
3910,16650,51
14530,22823,91
5554,25967,57
1700,2296,92
26471,35405,65
10544,8437,57
25643,31694,72
18390,208,29
19879,5638,47
10636,12014,60
11762,31046,28
15796,4551,51
15446,10917,65
12226,5670,55
23518,17563,78
36775,8351,64
6102,18817,63
4238,31674,74
20380,10997,26
37192,4965,45
20420,33807,11
38531,15094,46
3348,17597,46
232,16103,43
30159,8530,55
28859,4843,44
13518,16073,50
27034,31796,49
6077,14641,89
12841,32619,47
9359,30071,49
26378,31071,30
30816,18912,34
37853,8281,78
4051,35454,93
24843,23725,55
12514,5679,55
16048,27202,52
15773,2007,81
1006,7967,75
35397,35657,106
35735,9332,80
24178,10807,53
16994,36413,32
37190,6386,78
20332,3057,22
27014,16027,52
9438,37697,72
991,1904,76
17753,31088,44
24315,18282,52
38520,21236,55
10525,824,56
27838,9754,97
22617,29506,53
21337,9389,77
21013,6046,97
17,108,12
4123,5495,59
1151,37957,77
14516,24972,45
19262,25094,19
18846,15200,57
33375,30922,53
1124,37059,63
12129,25766,74
32741,19534,36
34692,15274,58
22800,7949,92
25929,30181,60
31191,33478,53
20668,43,8
33906,13585,22
21214,33899,59
27075,7213,22
16158,7057,44
95,33312,41
22720,31878,83
18339,13806,36
20484,19629,30
27863,33092,81
31652,35707,87
7148,22138,32
15867,26023,75
24845,21151,53
36335,7746,64
2367,15862,85
16762,17302,37
524,24798,9
3122,4704,34
27410,35474,68
13990,25764,51
10722,32015,58
24161,16004,66
3868,30459,62
12022,34849,53
37075,20659,33
21514,4833,64
20642,15929,39
7504,6871,50
21811,29637,29
7964,20653,45
8601,29647,37
249,13741,19
14703,16272,79
2556,31903,82
1731,7132,51
37904,37655,90
24137,9399,56
1532,27265,59
8407,5407,52
16082,38619,42
3947,26321,52
34123,4148,49
2428,33506,83
153,29582,10
36923,23321,83
17420,27957,72
23645,4578,66
19897,38548,33
15286,6301,88
4700,13226,53
7020,8010,50
37562,24377,74
3882,20537,42
3822,20686,42
26646,33419,47
34249,24164,38
22945,9769,100
27430,24334,44
33943,6184,56
12343,21906,61
22029,5610,44
33924,36058,30
4629,12512,50
31767,26408,46
35358,3457,73
11381,23568,62
6896,37883,52
29364,33218,39
14762,21165,92
12750,24093,68
18312,19776,51
10606,23263,76
21015,10746,74
15841,1872,81
4799,16114,51
23294,4591,66
30372,28932,52
18066,20446,25
23284,18191,75
2631,27071,63
2543,31785,82
3973,35270,93
22116,12460,61
13729,21843,38
25845,6828,45
30847,34881,35
33084,9980,86
4538,36751,45
16810,27440,26
11018,2405,72
22502,36796,80
968,498,38
10649,5323,43
9867,25031,54
20609,21035,52
22791,18407,72
6822,31173,25
22502,10256,100
18999,2734,64
17747,24888,29
29421,38320,9
31008,25811,56
37941,27885,91
27797,36033,67
35513,8391,86
23347,17645,78
36797,27467,46
18811,7999,59
24996,20525,5
28669,10710,54
7214,34089,16
12067,22889,85
26714,23552,64
18926,9243,43
11354,10748,34
34182,37052,40
20396,30432,24
4141,30030,62
9831,3069,71
34120,21433,59
33824,4517,23
2431,299,54
13614,19672,41
3103,21143,70
10852,29531,28
7064,16966,18
11545,19232,26
21227,13188,89
21000,20612,52
15071,33190,76
28741,9489,57
15087,9769,92
30998,10140,69
19107,13797,29
16885,4615,25
3873,2438,88
22958,25905,87
20378,12045,38
33316,28859,65
35676,25854,91
1001,155,38
23597,33028,87
4613,15959,51
27096,29266,19
18144,15408,64
27998,32689,54
22839,8580,82
17335,6225,73
24839,16253,40
23537,12180,88
8259,9084,60
21944,7552,68
37070,6431,78
31769,10651,58
3962,15477,81
18372,16594,34
11678,19844,38
15959,31549,71
15403,15864,78
18346,14267,65
16723,36107,32
2324,1533,92
28109,19609,74
14481,26680,54
7915,35696,96
7859,9171,70
15280,29734,45
16830,18774,27
9458,21939,52
19793,10994,52
36963,8426,64
7904,1010,75
13936,17416,39
20647,27232,17
17676,3180,46
18824,27820,62
27859,12313,82
27833,32302,54
27521,13596,28
20707,24261,31
33084,21186,85
3428,20356,22
7949,22746,92
23004,8258,82
13936,15504,54
17485,16823,37
11727,19585,38
22644,1957,93
29656,1001,36
10019,13240,90
10081,33406,86
36520,23748,73
16217,25138,40
9829,33979,60
18066,8404,56
30007,17544,48
9072,9434,54
24153,6250,76
13571,27179,28
24516,4647,43
6015,21378,97
12756,1060,71
28119,3265,66
15013,18013,64
22110,9090,52
20410,37931,47
38567,32375,13
15464,14370,83
24841,4594,17
38665,25087,8
21324,21522,100
21366,4842,64
10924,10576,48
17446,10934,50
8636,19848,61
13971,36311,34
14760,2460,90
20340,18898,18
6991,8569,40
8372,29395,37
16119,17394,63
37546,22015,70
26323,12878,51
33170,30854,53
3054,37898,65
6502,18389,70
34862,14549,59
23604,30361,74
28595,2535,78
19149,36879,47
5646,26698,31
29024,29539,34
8287,25718,71
14402,7568,85
24957,13607,16
23503,17294,78
34199,15787,46
17546,36788,57
36311,19135,37
24075,3423,49
17569,35553,79
9006,3333,47
14360,330,48
36292,33181,56
21475,22543,99
4813,30369,36
29549,36368,25
24346,25728,67
15918,3820,77
37777,27088,60
17740,9204,53
10135,30364,73
4059,32391,48
30424,21951,47
251,24107,35
24958,18346,26
18941,37763,61
12417,4678,50
30028,37844,67
1704,21418,94
27410,19612,43
25768,11580,48
29351,25096,7
21325,2587,98
26023,16884,49
22141,33856,34
19980,33926,37
6335,6869,54
19179,28999,46
7905,18960,59
6459,23477,99
25783,4672,52
25854,19623,66
30376,21256,72
14704,28226,88
36401,13795,34
18906,4695,30
36130,8360,54
4676,4161,54
7949,22686,92
15823,1911,81
19520,13002,67
4988,27223,29
30270,22219,47
37641,2436,93
29468,2501,52
22547,23334,101
34795,22612,66
13666,7834,56
25017,23744,55
25871,7591,81
22107,24261,54
36913,17373,57
36800,33500,66
21300,1968,94
3049,26005,58
9987,38458,56
10810,12320,60
13512,14284,55
10117,27148,66
22645,21013,99
35691,34570,70
1185,18255,55
21922,8646,58
4510,218,20
6330,13908,60
19889,36459,49
16235,30966,55
14691,10794,66
15751,16718,48
27267,19622,43
8488,16879,44
22972,12135,85
10961,31118,42
34591,36524,38
10905,21976,49
23268,14534,94
36512,24128,50
29583,10066,55
4984,35006,31
37018,23590,83
15993,28190,83
32329,22877,57
31199,14656,60
8461,1877,77
14704,1799,86
9408,6864,34
16006,4546,51
36026,10235,72
13192,19726,67
28868,7585,73
6860,25778,45
4909,33781,23
38604,36221,26
154,16895,17
3460,4244,60
20407,2518,50
30152,3168,42
38016,24256,74
25030,22123,28
25507,2468,86
1828,14435,86
10799,29566,28
31836,216,40
10202,34993,68
29769,5331,23
2309,30473,70
9294,21374,77
13091,28091,85
34504,4242,57
11427,3351,30
19228,12818,55
20451,37561,47
31998,31924,68
10578,27368,39
28911,26445,42
5259,4690,33
27370,7972,58
122,37865,51
33133,19520,63
6513,3461,67
8425,8739,66
8447,6426,80
5432,5323,38
34918,1231,49
18886,21877,41
32683,17267,34
9059,34179,36
38549,17425,31
10624,13155,63
8641,28544,63
30823,12830,57
10744,1502,68
37048,23311,83
27251,19838,43
31879,35285,87
36238,8377,54
15201,27892,87
16527,26607,23
32489,27981,54
34931,17516,43
4010,12763,79
10833,28569,54
6319,21039,97
21808,3218,45
4155,23703,92
27465,430,21
13556,30364,35
193,4214,46
9052,9898,78
31215,21415,68
35766,12040,89
38686,15259,46
1111,29283,36
37531,22249,70
30149,18224,45
8020,31229,61
3861,9496,67
24385,34088,38
