card_1,card_2,card_3,card_4,result
22077,19795,36101,30993,56
37773,854,37952,28787,78
22943,3013,36243,33413,97
36752,17250,16012,11650,84
21763,26399,6969,26733,55
12124,3806,36904,11710,97
31602,6481,27053,6443,92
3511,34149,18063,11011,65
19617,17701,868,34037,59
30774,34761,14496,13196,69
22050,34996,21465,4218,118
13587,3294,4893,35416,97
29269,13851,4514,15463,39
20772,35608,28882,32444,78
913,22944,21025,2683,138
33918,33014,14445,26333,60
16244,16837,29019,6102,88
3005,25887,17495,22123,100
36985,16947,32484,12005,64
24273,36783,19174,7515,46
3181,3769,9869,11329,114
28019,37963,36491,1636,88
8422,36094,3406,1212,69
34685,20574,26620,35406,78
2755,14742,1839,36909,83
38611,7027,19559,21961,42
33135,32760,4610,17305,75
7533,11377,3469,36332,56
3018,3193,18373,13076,87
5513,27278,12854,36987,70
12889,22817,21764,118,109
27872,16835,30123,25164,60
34835,6429,34652,11262,58
20398,27058,34142,1195,33
8605,1711,29456,6912,52
16149,17507,30826,7513,85
29554,12488,5270,19607,52
31602,21346,10751,29403,94
29457,22153,38494,24142,42
21218,30154,8467,12274,113
30113,4685,11578,6382,74
18500,24366,18480,5462,61
37608,30171,12335,12938,111
27450,27362,31911,19032,38
1142,17570,4099,18960,92
14409,6003,9482,7154,79
18342,11000,18912,29424,52
3218,5397,19930,7202,39
25257,25094,26679,28980,30
4023,11312,19891,21485,102
6425,16245,38016,19990,95
1869,2440,10746,7220,85
16213,3829,332,945,99
1721,32600,12350,19648,64
24314,1842,36838,31698,68
1088,34801,32290,28210,62
25087,21516,37056,30795,72
3274,5441,38384,34247,40
18193,21517,31521,26772,100
267,1776,30976,20021,42
7217,35687,32591,32361,79
12501,14704,22009,19118,72
6203,30250,36489,15794,99
4994,26342,18400,16611,57
6757,24785,25968,24256,55
24764,38714,13961,8367,42
21998,24974,25847,19596,69
16137,35011,27416,21084,89
38588,31973,1560,17441,75
36143,34552,30135,22750,82
20358,26405,37501,22884,78
19734,2566,28136,12099,100
10793,1024,3522,5658,66
9104,11498,28047,1833,86
27105,23749,36282,34022,81
35648,26009,19727,15060,106
6867,5663,18771,6206,57
27411,26516,28647,34873,36
3313,33497,34855,13245,88
26467,9193,18378,4267,102
13043,1575,9140,25004,90
12755,31559,37029,20626,80
36035,26287,10679,3881,92
3141,27511,19883,28927,36
20502,34917,12137,7665,56
11586,26520,4965,24057,45
6449,15087,16724,16959,62
21294,37590,4943,241,88
3389,15229,5015,1684,56
31897,37503,25052,16156,84
21907,22588,32322,5583,84
31242,37679,33,12919,79
2282,30518,27928,14728,94
31800,27230,14747,21968,64
19118,29503,3319,4675,38
33074,15244,21990,4034,101
7201,38005,22724,5001,85
5474,31725,18202,16179,89
25724,2400,29447,7930,92
24183,7782,10926,20294,49
31177,26774,13734,22594,75
24213,34980,20658,6787,26
22880,33761,23695,18023,121
21043,17340,36833,37252,100
10265,24464,65,34184,72
17372,35398,13036,15787,154
9154,16885,17010,9351,78
261,1967,26523,9260,66
24260,38022,28504,17634,71
12292,9875,11631,27373,92
25844,22935,4746,7994,106
1632,36031,30270,27791,82
6038,2720,7814,23405,136
332,33305,33186,19680,66
38577,30771,4884,11517,39
26441,8435,38574,32710,46
24099,11263,27029,379,29
38660,37185,995,25784,74
37841,29639,6399,36756,75
25202,26578,21827,27356,43
25607,24063,26426,25929,93
4257,11661,8439,10744,95
26477,9273,31790,3285,78
15338,33112,24484,33070,71
8006,13802,32704,24149,46
15794,6489,23322,21924,141
13938,33502,7860,38696,61
24441,497,3105,8520,50
24445,28082,30415,3372,69
13959,19063,27797,23489,99
19093,36242,19631,37725,52
22532,27240,35646,15812,133
7598,6206,22625,34129,97
4893,28818,3117,18982,46
4012,23340,11654,31978,128
24009,25258,15121,36997,35
10696,18751,8622,10109,97
10202,14269,20687,9991,110
14767,31932,994,4769,68
1077,19930,9393,38421,57
12827,24894,19102,31228,58
30028,16881,6844,7597,52
19041,10230,19642,38312,65
6457,33386,27117,7938,79
5477,6069,8278,12379,95
1619,12898,6278,6463,123
9947,65,9241,22912,122
8366,6229,10950,34910,83
18261,13627,16619,20401,46
29488,28817,16537,25962,63
877,31901,11633,14440,64
4028,6879,1020,27367,71
15242,25610,29511,10850,70
38272,25815,998,21423,103
37037,18918,8662,30250,60
29267,2349,29509,22718,84
6245,24518,36753,30752,66
12767,2009,36038,35395,131
12439,5377,11307,26688,64
4710,12190,27145,25234,51
15414,4131,24787,16528,64
31932,29478,33016,29632,59
17448,21375,25908,6307,138
18344,17347,24841,19532,55
25941,12242,26572,38284,83
12234,26368,9871,37531,114
27501,2259,5509,33869,61
36082,9204,34895,25870,88
27279,20618,16922,27841,45
753,14484,13146,7715,85
23632,8634,20519,35717,131
20487,21411,19141,9318,80
8009,6172,22545,6066,120
27285,17616,33226,25553,93
28706,30918,36328,25038,41
4579,979,8708,37541,77
21445,34584,1815,35535,128
37157,28574,4645,24518,50
34782,12790,21772,38347,76
14585,18179,36306,16755,59
38476,21103,31084,10660,81
30366,5261,4235,8295,93
10987,28559,28873,35694,102
3174,30401,35010,6142,72
28623,6824,10010,5572,79
36456,37273,25700,19892,73
15011,7718,25215,34104,36
18116,31910,18367,10067,112
13543,31048,28900,2022,55
18213,29276,1738,30945,54
33480,19988,4573,4852,61
4851,34755,37182,1608,57
1921,22711,3118,6265,106
31021,6082,37868,18459,86
10929,16880,12789,38506,77
22622,26362,27797,13258,119
38336,33913,4082,25197,59
4040,20360,21768,16076,101
27009,234,13895,2284,59
36163,28665,491,33892,43
30965,15027,8425,38316,44
25966,19208,17416,11015,90
10720,889,25163,28604,55
9974,37558,20773,9886,122
28124,13261,35651,17318,149
16149,17720,3251,4183,115
20424,7847,24080,33320,54
4134,4807,29257,22643,100
36342,23535,16594,29644,83
6480,15009,5300,20680,54
192,19179,26576,30259,42
31039,22091,10735,9304,84
31192,31103,30245,4568,52
3757,27057,27783,16589,85
10834,35756,21911,16089,135
11506,38326,36142,19701,37
3136,15850,32706,827,73
3846,2289,16096,26571,123
2411,31979,343,27290,70
28214,30955,286,6176,76
16963,27157,32399,37776,47
13575,37613,4566,835,69
12213,15509,9216,16032,99
35479,4027,24305,14415,119
34135,20409,13755,26516,36
13789,17569,1911,15487,67
12480,27824,24521,10799,89
24355,14650,31643,13930,58
27244,7031,27424,12057,45
9130,34,29276,8658,59
7560,18156,14585,18936,54
4192,21069,96,3915,134
30032,10143,7701,861,100
11401,34213,11447,10502,51
34828,37662,35713,9913,136
12038,34024,15312,36500,63
36886,8483,15223,11618,54
34944,18870,36391,6049,62
34940,36988,27909,5689,63
15998,27367,20523,8600,60
12095,17281,24520,11635,75
36927,21365,31966,36178,99
29354,27752,15244,14647,52
1658,6230,16836,33478,90
17280,18287,17373,21419,116
36781,16055,12128,24011,87
24343,15326,20450,20387,21
21072,33236,38299,24159,85
22598,37084,36084,33462,98
29424,24345,26482,23445,77
32468,7537,11589,36776,49
22762,17368,30231,6778,91
30440,12065,32514,37671,80
25071,8551,9304,17459,78
6409,21183,17703,10635,124
27293,8540,7546,17755,67
29250,16582,30038,9072,61
26679,28817,20651,2590,62
13021,12320,5634,22596,121
17410,37198,37069,34616,64
22189,9356,29279,9313,84
28656,34934,21,27523,30
16069,32758,31689,6330,97
4779,22016,31687,14481,74
18450,22879,26021,179,102
10770,34791,19829,7580,52
34030,28256,34655,9304,73
17709,28714,12429,2516,104
7115,29653,31253,6281,53
21171,8002,5676,37746,96
8750,16202,37718,31234,88
17549,4217,31787,23537,144
27878,31647,10815,5284,86
1966,23753,38507,15405,85
5306,27186,37174,15997,64
6395,11022,18116,1564,94
13553,29729,15884,33978,59
22071,28789,35649,34117,101
28145,27368,34972,38513,45
768,31520,6960,37044,64
9078,2751,33979,10517,95
20695,24363,30005,8531,50
9996,13048,30846,53,103
27982,18317,14768,11252,70
32566,11480,16952,21265,73
1774,37219,38477,29695,44
11719,17553,11537,16908,57
13065,24036,21133,9512,120
22099,6489,35361,10692,134
10738,22145,15871,1030,97
17463,7246,10076,8729,102
19876,2304,4982,7767,72
31899,516,20568,30171,50
25933,6403,32293,10181,124
8010,10521,26425,7628,66
5585,4758,21333,38658,75
33207,9518,37672,1875,99
3223,10565,22087,31016,70
36803,2650,31952,5278,87
4105,27903,10748,25634,128
9003,30890,8708,17008,70
6100,22086,19621,30122,80
21364,23325,31905,13227,159
34694,36132,37084,31877,63
22561,13029,10990,6873,108
5491,38292,152,16827,34
34165,20575,13248,88,56
2742,28787,2608,16880,95
27854,27304,29667,95,42
1905,19640,1264,25169,47
27181,25617,10837,32341,70
12006,36516,3811,2475,124
38722,13223,10724,3337,80
17731,9303,15033,13795,75
23514,19697,794,25794,112
10856,36406,8336,2638,95
23458,19967,16057,33279,118
18982,10756,27444,38302,37
25251,38344,2751,26383,56
24337,2750,21378,34520,97
25846,13567,1684,19106,75
5292,22041,6841,36893,58
13927,16195,18051,800,84
7500,5668,3183,37607,66
19705,1852,27858,4831,68
20324,15205,38719,10239,63
6918,30287,15433,31037,43
19762,37813,9750,6294,110
22626,3226,9761,5656,114
27817,2523,20366,25033,69
22735,23765,13912,8545,126
31021,35410,22803,38728,111
36491,36191,4950,17634,72
10947,5567,28937,30151,64
3288,20677,8429,10583,59
6039,18490,36868,367,73
18049,27334,37532,9502,76
4211,34715,35731,20592,108
35280,26364,22562,18954,114
9494,1943,37939,1615,92
10263,13160,23326,20420,141
1713,36396,13754,30237,67
27760,29669,10120,35712,136
14736,7067,15325,3362,41
6168,10641,788,13917,85
15147,16929,19062,20491,27
4097,30041,8587,21897,105
5688,38380,15280,13123,64
25894,37908,13009,330,105
9994,11417,20718,29681,64
869,5646,509,11303,46
7050,19666,22214,4116,79
19059,12460,6776,7865,59
4544,16892,16183,31773,82
28727,22807,19639,23750,110
21755,30809,25603,25786,106
19731,18250,37616,10747,72
24809,9964,26281,51,69
23329,32429,18317,15301,88
21990,1238,37070,3157,71
34754,11534,19020,36393,40
9887,28692,11762,30133,88
29690,16256,13626,13680,63
32382,4274,33434,29707,81
10975,29671,1815,27458,50
24969,9479,34217,36447,56
18416,29447,10980,23507,98
12031,25893,34604,9222,102
286,21829,27759,1852,78
1156,11399,1184,18232,66
21880,3455,24816,28866,53
27060,12834,18944,35674,105
25111,33886,36950,26505,39
196,35333,33014,1873,109
26627,36486,19175,25690,70
11543,1133,10835,20275,52
32334,22024,10776,11498,64
24782,21370,13037,203,92
34680,4926,21080,24787,69
2411,38592,28041,90,75
14693,271,31657,38388,47
6409,1548,1158,12065,100
36346,3811,37692,3992,124
36794,15920,7945,31997,88
8279,8257,23672,26563,106
15307,7654,5400,17744,62
21242,23642,38319,21946,125
23634,2455,17506,18904,120
26459,19154,4013,32533,68
28944,6050,9032,1823,92
8341,30302,25619,6918,82
3160,19797,36251,11468,46
24901,33097,5598,36947,57
34240,15356,24112,2606,62
28995,34772,18417,17430,66
38732,4268,30861,27895,85
5428,3513,12458,19624,62
29282,25703,31527,30025,82
29351,35499,17625,8587,107
30374,15479,9994,27373,78
999,3149,1726,21888,76
27379,3226,22502,15174,66
34203,29458,7014,19688,26
22533,17416,12521,25083,99
10156,34094,37173,1981,92
28833,4530,9242,22176,78
2022,21195,28071,9914,140
29371,6121,21260,19728,86
34615,7088,13772,26415,40
10185,27009,29333,26283,68
10684,262,2512,17443,90
21919,24051,9268,7774,77
26557,2359,1133,17519,92
35730,28088,1269,8370,123
22990,6065,4057,7539,130
23670,4619,25849,27927,130
935,3186,27904,18047,80
24912,19773,28252,37059,52
31955,10854,13243,12175,115
19999,8267,14257,34032,48
34654,33199,36514,3883,93
28513,8416,3278,28768,59
27346,15872,10583,35553,115
28831,23713,29386,13238,107
1941,16641,6954,22695,78
2554,25682,30334,38393,95
29367,6154,11304,37144,61
19056,17468,501,16528,49
34165,24898,33496,38618,44
15837,24016,32405,34838,58
28623,36990,24423,30263,54
31129,803,479,15111,42
28504,33276,69,9356,73
4076,2582,35668,32283,142
21146,13041,367,20369,91
11380,17254,11292,14772,58
30920,16951,18855,33082,54
20763,37716,27958,25990,90
11723,21069,9899,8626,123
8762,13851,21429,36832,93
17332,7887,10220,33783,99
9427,18997,16209,9907,115
894,18478,21022,8444,103
2605,35619,9404,6140,152
29681,38332,34142,4720,32
7103,16527,33446,9509,73
9402,31250,6372,12292,100
8421,24387,28911,18117,62
8726,2461,35277,29653,117
37707,36817,36197,28657,67
3384,25645,7799,14582,78
4153,21175,34735,17349,120
10960,25235,37528,22867,89
36164,16975,30423,14722,57
3869,13,19132,33104,81
9819,4273,28132,33405,145
10797,33864,10746,18798,59
24027,35275,16000,38657,103
37164,4780,3312,27077,47
2454,6039,18082,13947,101
18167,3339,24790,38545,42
8731,19961,38526,38589,37
33429,30785,25586,1563,93
30276,24078,34769,37925,59
19045,29317,28661,18295,42
12838,34555,3288,27179,65
36905,38290,5477,29425,36
35692,1529,13220,16925,126
20256,38494,22092,15860,64
38014,36258,19001,27765,74
35318,15116,9893,9359,140
8469,16249,10205,23733,154
8415,16164,31043,34000,73
6493,7053,26713,24753,54
36085,13915,13621,31801,66
37932,12794,22695,24344,112
10642,16626,1769,6945,60
443,15838,22823,35712,135
10791,18088,10601,7010,71
17340,20466,19571,230,40
5767,18834,16611,3395,43
10793,18101,7527,10961,80
2426,9018,34532,37607,96
24407,19778,3070,7233,36
3507,36081,36355,36764,61
4002,18295,38429,4616,81
18895,12862,37553,23345,121
9393,28656,31910,21413,108
37708,31206,31579,33010,85
18854,3087,9976,28570,80
31729,30013,12037,20608,74
22729,38272,8265,34608,74
18017,38258,16183,18887,64
8563,30316,24178,28160,76
35568,9517,1618,36210,120
11383,28537,6488,9414,82
15049,16649,36479,31982,59
10503,5339,21480,1167,96
31895,15327,24313,13632,54
5618,8727,19750,6097,71
18342,15880,8278,24230,83
31661,4595,24171,8517,68
6350,17537,36374,7540,90
33949,1963,17398,15401,63
1589,14302,16850,10546,65
7532,10935,14626,4758,64
31708,9404,17510,36860,93
7802,5512,33053,38766,60
30100,31046,12156,15205,66
24894,4720,17657,24949,46
2470,24853,23742,27766,119
36098,36814,10587,32256,61
10068,28,29379,11676,68
14534,36902,31104,21229,81
4708,4189,12083,38748,91
16000,1642,20501,32492,63
10707,33107,38425,2266,90
21870,16763,25262,38340,43
32434,38621,16213,3515,60
8441,37908,9853,27899,121
37260,21005,17763,21002,129
6203,318,1685,36939,73
32661,28087,183,10554,64
4575,28691,31263,17423,62
11610,32656,13704,20673,33
13706,8551,37742,869,76
19675,19200,21324,29444,60
9316,13238,16738,27971,106
4928,31591,1813,13535,71
25781,19010,26506,34707,62
8446,38445,5460,36256,54
11755,12384,7839,9073,84
30939,6955,10205,2372,101
37121,30398,17770,1891,79
24387,8566,245,24823,39
8686,8722,22544,14305,94
28148,34575,27029,23332,92
37019,12285,31520,20427,71
1987,31554,885,11768,72
33982,11371,18287,1557,59
3515,16827,9433,14253,65
24082,4944,5560,25773,71
4720,24409,26564,33896,44
3168,15474,33756,30413,49
31226,3358,33297,7569,67
25044,24402,5000,23478,78
36025,16887,2610,3029,77
22028,3860,762,10106,132
9340,11258,11304,30291,66
4842,37537,31762,12884,101
36035,15458,36054,816,58
34059,13134,11494,37570,82
24332,33264,36466,23672,104
15187,19265,32485,18453,42
35301,14729,1056,36908,101
18466,14457,27767,34058,69
30322,23361,3247,21518,128
23252,21370,5362,11262,118
25040,26332,22106,7802,55
34072,31034,24075,37861,52
16707,16789,35420,6486,110
25130,1560,29753,24109,36
23530,2631,4857,13178,141
18423,9251,2397,15957,117
10626,24021,37150,33211,73
7929,11,4912,1902,56
9497,6413,18491,22190,104
12432,36505,15193,20661,56
1004,38024,25186,30419,63
35010,26658,12972,9945,107
36879,32557,12301,18032,73
35537,33270,29534,8253,108
9205,35760,36119,13884,113
2323,13140,35472,25697,167
13522,4615,33853,3951,78
18507,21027,7908,1256,98
16659,13106,36499,11687,76
24082,17270,34671,30845,53
19653,38724,12896,2497,86
20394,14267,4501,36327,44
25118,36437,31963,5366,55
14286,15984,35261,1138,119
30033,16648,813,25697,83
32742,9369,2285,12972,111
34533,26011,35423,1016,118
20011,14023,21870,15411,51
6077,14741,31196,248,60
27346,9277,25577,29740,72
13675,18055,33906,28767,54
6145,871,16824,4601,75
12203,27304,27988,27241,66
133,38335,25054,37611,38
19955,28894,8351,12439,69
17605,17439,27948,2585,116
98,351,35338,9770,116
33218,32355,31662,22831,99
18125,38618,19078,7722,47
24476,28638,8748,35773,98
20754,28780,20506,13617,29
9240,19222,22828,16248,107
31270,7110,28523,38538,34
1268,22734,21180,1137,120
25041,10783,1826,519,51
31563,7083,14381,17256,69
5525,12057,30408,37252,75
36022,32291,26677,1755,56
31114,23311,36332,14356,90
33871,2322,15758,495,84
36228,19824,30295,26705,52
21306,19695,30463,11364,78
15895,10859,22709,18831,101
19723,30824,3863,5618,70
26706,35685,27451,16228,105
4947,30265,7200,6272,71
35393,24083,22988,21817,129
185,37934,35488,982,104
25596,1929,8309,15141,85
16520,21271,6875,10778,84
14483,27040,33069,11731,53
35330,3067,13782,29747,87
10601,32667,26303,17634,68
22248,30117,3786,21503,128
22162,24425,12376,28122,91
35411,17384,29383,1519,106
34132,20648,6489,37750,67
13653,21316,18081,29405,81
26538,18775,31842,6063,74
11462,26449,33018,4074,91
22247,19981,27122,22908,74
15873,29602,33514,33923,73
22056,31726,11515,3833,100
3229,22944,13852,27800,95
9298,28077,28539,10638,90
17646,1238,27052,19773,54
1729,18133,23525,9895,140
19571,9903,20503,30307,74
36035,18766,35544,14624,90
18846,22888,24427,24926,58
31005,26024,18399,20661,68
13565,17582,12962,25847,114
365,18911,4500,886,44
30019,25201,888,28225,67
31923,33126,6267,18813,89
14254,2349,36934,21824,87
22266,10199,2400,4100,150
27101,30240,28861,29313,38
14492,6226,9378,10910,94
38500,2482,37899,22773,105
1571,19051,36480,23380,94
1225,37085,1167,9919,99
32382,23594,22553,11584,110
3957,35720,24288,12134,137
9274,1172,35589,11358,112
15764,7257,35382,1911,116
859,1260,768,26421,66
25231,5458,8424,32764,44
25892,22068,14345,35732,128
7009,6880,24023,6241,55
5654,27383,36440,27500,36
18892,11326,23374,3506,82
19856,7966,14710,457,40
29565,7193,25232,10921,36
31538,26384,9928,15166,92
36014,37243,18430,7738,67
481,35535,12835,4653,115
38732,9410,2478,35733,125
1553,19139,19003,2326,68
36191,27072,4232,6907,69
12299,25011,13951,26388,58
146,33026,7863,26383,61
3941,28201,22037,29354,98
18091,8365,28926,27810,81
15897,10817,179,4534,75
10591,22638,18058,65,88
19865,29680,9993,1262,76
17022,16031,28216,24459,81
36162,15872,19606,27795,83
19686,28557,24015,3044,41
2737,7027,6910,18292,70
32336,273,31909,25126,41
12848,36101,24411,22949,104
3771,12345,26430,31930,108
7785,20744,2288,31850,78
24993,27908,24768,18811,40
1843,18787,33491,32497,61
12989,7641,18353,27167,79
16530,19869,14647,29695,33
11321,26318,34206,27350,35
7647,24282,15376,3751,75
13205,30405,497,1862,83
17424,34109,24488,21861,68
16107,15502,10123,4106,131
32644,1980,24980,6767,38
3088,34564,29501,1210,44
38748,12026,10945,27460,61
28935,2394,5666,3180,74
6414,15347,7991,20753,58
11377,9325,22779,21077,122
1832,27309,36410,15246,48
37749,35678,11745,37582,114
10551,38657,15460,11420,45
9217,36462,13780,20491,59
36162,12193,9354,31562,98
15977,3365,29425,20757,53
22021,30334,20553,23575,96
213,4238,11314,14472,70
29302,31779,33169,13649,68
13969,5700,5371,21180,81
27002,37652,15181,25137,39
17711,29019,32749,33280,73
24084,9953,32012,4019,123
37854,10562,22548,21266,130
34084,12098,4599,15508,61
16593,19115,30396,31619,59
24085,1618,9246,12472,87
21062,308,28755,24924,65
933,14708,34725,28133,66
4197,28232,2546,5393,118
6299,35006,10978,27802,90
22054,32525,1120,1585,70
3132,24937,19170,30768,33
30194,7545,2721,14707,82
