card_1,card_2,card_3,result
7524,4138,9222,110
18301,5688,33464,77
1807,1907,34928,105
26614,24985,37620,60
28741,1093,25826,100
27087,28570,16737,56
3879,18767,10043,107
35294,13565,22078,91
33229,35692,23517,140
38475,27414,16242,57
9169,16082,17712,90
21172,25631,38540,93
14421,18856,10888,82
3438,37215,23313,103
36243,25651,2558,107
6816,938,17290,65
22945,14612,1231,123
37100,21845,31550,90
8591,37768,12183,114
3431,8699,27926,99
25714,22868,18029,110
31011,35309,22757,120
267,26701,19984,46
30073,37000,15099,94
6020,33970,10905,80
10652,4859,18813,54
11771,30109,27007,47
3872,18784,27848,102
13596,31268,25683,69
19069,37067,19675,75
33126,9009,32280,70
25019,26580,23346,67
37743,6877,36484,73
6904,7579,16077,87
502,11644,5582,35
27262,30181,30293,59
37946,27495,22883,109
18062,25628,18830,77
25983,7894,28055,127
35516,10881,11623,87
36098,19662,12848,88
15014,4574,10808,79
30992,35618,29645,75
2650,37975,4846,107
18019,22859,15864,109
7946,27273,21052,108
3358,16912,19990,59
7185,3336,32592,35
25069,28558,4148,73
35350,2633,8284,134
11762,37194,3508,61
18388,36908,23720,106
31938,23000,34788,100
19251,1256,16577,59
32654,21909,9230,60
130,19691,27949,80
22511,11291,38402,64
2338,10132,18351,122
31645,26593,35616,99
15087,33872,12449,86
5551,10727,2296,91
29737,27293,36303,40
3875,32336,23368,100
16743,36316,18379,55
24464,7171,23422,88
4067,37639,34849,102
30785,2521,37619,111
34784,4636,14628,73
24059,28634,30146,81
10858,803,7692,99
36896,20768,16116,70
7724,18343,35441,119
13096,30382,7901,104
909,28949,27003,77
23314,21897,3887,117
2614,28919,8556,111
27287,35328,27770,114
13704,4824,31676,61
9071,28995,14458,99
16114,7833,24431,109
2575,21802,7566,116
4795,31659,8604,81
7970,1036,288,81
23329,27398,22755,116
4105,6010,9820,138
36005,24164,10252,101
6515,21784,3025,92
2462,14396,11279,100
5288,6403,38753,71
18512,7570,23723,118
33890,10038,14641,102
2652,22737,9354,124
30133,33205,38631,62
36438,21274,7914,114
13204,20573,34569,58
27043,27867,19123,77
28908,28625,25939,98
20549,22012,12813,66
18219,24369,18751,68
38461,21959,30299,52
31777,357,9869,91
23694,5472,11653,81
29581,10936,26607,40
30058,19160,33493,73
2394,29543,33786,61
37774,30910,34752,80
15852,30085,33897,68
8502,28584,22645,112
33942,21940,4926,48
38679,38478,3895,50
21973,20688,13544,40
15239,775,37178,104
11635,7942,7083,60
37173,27984,37876,122
19941,27968,32734,82
24514,28048,4070,115
7209,18145,34065,39
13064,31091,27912,103
27338,34976,1256,64
8541,22799,34671,99
23408,36493,777,105
36760,30501,25060,56
34975,27920,8412,96
3801,23253,5735,111
28972,7218,36798,68
13998,13118,16604,63
38315,36307,7794,69
28776,2285,11255,88
30801,9051,2290,93
33965,13602,36289,43
8443,27469,34078,57
23256,15983,23006,138
25594,20495,25581,78
19559,16680,14600,81
9010,38458,29563,36
14577,8639,12421,111
1741,38585,29604,53
16205,25594,34218,84
16524,2655,32292,67
20705,31153,21357,70
9394,5389,7728,89
8289,4835,9761,98
37655,29405,18002,72
14509,6461,21909,114
30851,31519,12842,91
21963,22676,13628,87
14605,22531,13827,104
5521,28092,28707,95
274,13269,18780,61
35414,36126,34097,83
25520,13587,37162,82
6317,28515,37802,122
13513,9910,25514,102
35774,10143,22758,153
31972,25821,8767,105
5603,27423,22794,83
28927,26610,27206,57
9454,11425,30508,59
13858,23494,18814,81
13030,2673,25970,125
29474,2629,6851,59
35625,28639,30202,105
21333,31527,5023,98
35015,20608,7880,62
23364,10578,16112,113
32277,34144,18002,40
15997,25572,27956,121
13008,30281,13923,74
24137,18329,33309,87
7923,31097,6798,68
24396,22034,30796,72
23022,15164,6878,97
5293,29705,30140,45
12969,21965,37532,109
15907,16203,20429,76
26398,32479,33105,55
35338,31693,13126,126
6478,11392,17428,83
24067,13608,24276,71
18295,21108,16706,84
33233,38292,854,72
18850,28112,21459,112
8392,17308,7538,102
38671,14409,2672,95
7903,24220,34902,89
35268,1252,27938,131
3287,22214,1149,77
20007,28684,16135,95
33431,27287,18323,73
31683,37183,25905,103
38670,9131,27237,47
18783,36339,32630,45
7959,1956,31141,105
16668,34081,25711,58
8393,3021,23668,105
840,26493,22503,93
7726,12477,15901,116
9383,34605,17664,70
22995,4094,21997,114
14754,3430,19527,90
21495,2479,32403,106
16504,9341,14415,80
33068,36470,7000,63
3120,16792,35481,84
27227,1169,16903,58
37167,27505,30930,64
17477,34991,37522,88
11761,34859,32316,35
37742,22197,2489,118
24424,3144,18921,65
33005,31077,11402,63
24797,15315,7060,51
7032,26309,16261,56
9168,30143,4971,63
52,16267,27960,89
2270,4897,1251,94
34213,20566,19050,27
34035,31006,4751,41
12486,25726,15939,111
27170,32266,4671,37
24491,4115,1245,101
31687,4845,29723,52
25552,1923,2440,130
1181,23727,9336,111
21044,9375,20397,79
16078,23255,29381,93
24326,30920,9130,74
33958,11516,38253,24
15088,1174,33755,82
10910,32670,13735,45
9355,12409,23485,115
5318,15888,27240,71
26629,31656,28017,92
21810,30762,36829,74
36079,26309,24216,62
24484,23751,1054,113
22086,8579,2632,106
16130,10070,37921,133
28019,30347,3066,88
12195,16012,23338,125
7553,37158,11399,84
12520,4516,33958,59
20373,37058,3907,73
30775,7525,34580,78
33077,28572,27948,111
38428,4071,38497,50
12873,21517,17507,115
3521,19982,13053,87
25976,14272,9502,107
38019,24809,37524,93
17769,23682,12132,114
16545,14659,37563,98
34182,7146,13667,29
14283,22970,19714,119
8416,26018,33832,80
32646,22090,12971,72
5685,27231,20532,36
13259,29353,8345,76
35012,4602,38743,36
2021,22671,6092,140
14450,27431,35576,110
21851,20738,26624,39
6921,37035,22195,63
20525,34155,13868,24
10231,29312,21300,105
14544,31045,7173,67
32752,4268,33464,83
38671,19182,32515,29
5644,24377,32413,56
12762,21114,1171,121
4962,5332,29530,37
5767,18810,11560,45
25519,16164,6329,122
3350,34748,14645,79
8342,20605,6261,82
7019,2487,31666,89
33936,27069,27991,70
26529,8756,38433,50
805,6301,31051,97
9132,2480,32376,83
20729,35635,19056,71
35700,24161,11251,92
30013,19921,9794,101
2421,6391,32283,103
25558,2575,19033,102
25874,17275,8401,97
923,32403,34790,57
20468,37014,32682,41
8695,2440,16185,118
15822,26480,6930,56
6257,6802,16701,65
23408,13258,28782,121
20680,34507,33918,28
20425,12971,34068,50
38586,19696,14401,75
30258,27463,34059,46
29536,12098,34020,49
24505,4227,37804,114
11459,517,6089,63
22270,12810,20421,66
5514,30017,4905,55
17350,22102,17399,77
10712,3247,11620,54
37,6351,18783,69
353,25626,37860,89
3836,9388,22171,92
2707,19580,37940,121
15348,23708,9155,120
7186,12191,25648,81
13068,19094,9794,106
25063,37858,23000,97
22658,15012,25637,128
11339,32019,14664,86
28661,15225,34879,88
5638,7649,22036,87
14300,10186,8702,126
18090,12465,10009,110
18901,3280,14443,78
34555,33987,15438,67
4115,19797,4670,82
30522,13529,25905,73
4085,7866,12466,119
26365,37690,17636,83
25018,36834,10738,58
27288,12386,30483,73
16634,10957,9877,86
32420,11554,3374,38
28985,30793,33787,57
3990,218,24023,75
17531,13880,27517,54
10916,126,12181,66
14547,8731,6152,122
34790,16795,1639,72
18333,1087,33270,90
12933,34923,16022,93
1682,16185,14290,123
34895,26655,2613,77
11290,21000,3504,80
38483,15886,37233,73
35527,12211,12497,125
30363,20453,25947,62
38708,10131,18101,79
38324,17655,5758,50
20766,10131,27857,99
7762,24360,4983,86
35715,6406,13094,139
28506,24182,7848,102
2610,20720,21815,75
37046,31115,5653,68
20270,23262,13178,93
10766,2655,24132,101
927,10586,31248,74
2749,19604,10947,100
37825,5328,15108,105
5598,26673,15351,72
18292,21094,17373,99
20695,33809,16934,22
14321,16939,36953,84
5373,25215,25720,60
37844,29252,37546,94
13596,34858,28555,60
22599,36790,2021,124
32333,7580,7097,58
36309,3982,16516,72
1260,21796,12979,96
17259,12849,13514,78
3292,10685,16657,55
15812,33863,36146,67
15371,1161,27030,88
7217,5700,31801,60
22890,19863,36411,98
31078,1525,15971,99
27302,20644,21905,42
29268,2548,29302,56
4130,23745,28262,138
24499,13197,3019,88
31995,38621,28721,69
7047,22057,18518,55
33220,19775,3813,103
19854,38410,19089,49
192,37147,25668,75
16759,38490,23010,65
38721,2287,31611,87
19690,28990,27426,73
33996,9035,403,42
20506,36445,11647,33
32376,30396,12203,66
17451,12235,21051,112
36819,7932,28738,104
20566,2598,4842,64
28776,10685,19856,82
19848,21826,34943,70
8298,38774,8306,71
17761,27924,23747,124
12898,5435,22968,107
24915,12187,22619,88
11524,321,16120,53
31099,33435,16711,64
4778,16646,17376,51
3001,34740,24440,66
1567,806,8300,109
35637,37967,6883,105
12022,17698,26714,74
37216,29614,3431,55
4217,19624,30930,86
33454,20388,20596,39
16690,9192,21014,88
28208,5721,7747,108
8552,27274,26723,60
36919,6854,5306,57
4688,37025,31931,79
25936,16690,37009,80
20256,24974,26697,17
36108,2728,36119,90
37263,3361,513,57
7991,13514,1907,100
18288,3813,29402,67
36498,11317,6019,78
31911,29455,15341,79
31147,12010,32321,62
2276,22672,35654,150
7602,28699,1564,117
11262,14499,22075,77
21173,10875,25937,112
35650,2426,21029,151
2492,28810,30120,100
30926,16555,12281,65
29014,15046,25694,109
38610,25242,12197,44
14283,6197,17640,115
21137,14692,24858,95
5606,36277,36997,71
999,20007,9134,87
9071,242,4038,73
33892,6192,25241,59
24490,7761,23390,124
28964,36367,6295,98
25235,36068,35262,77
27762,29416,4916,64
26429,22650,15029,102
925,19683,31648,94
5254,4072,13148,98
27209,28268,29722,65
3925,13885,27303,68
34609,30855,26670,47
23264,30787,23757,122
3107,13767,20741,35
30345,9459,6161,96
21083,12482,15776,123
38758,33846,21481,64
12260,25596,34760,91
10579,11706,7507,77
27020,25005,5743,37
18763,27521,33033,66
32537,22148,28909,63
5313,16512,35579,83
38554,1855,9111,76
5465,31827,10560,77
1270,19664,17596,86
4120,348,30365,68
33448,23707,27428,102
30958,19897,7257,53
20306,21976,17764,53
23502,1087,25754,122
23332,9503,10663,103
10132,22965,6033,147
36028,10178,37917,117
3317,10111,34998,88
27151,21947,15155,81
12346,13011,21523,125
8363,28222,3501,99
27932,24955,27891,95
3521,19099,31182,54
30464,14422,32672,72
14405,22749,19165,107
34617,19638,13692,58
20008,11549,8295,71
37152,26417,16712,54
27781,19008,31672,96
21973,34645,28971,72
10948,28055,29627,74
9812,17646,24885,80
35262,24037,37863,127
13048,9853,2018,134
24041,13570,5730,61
7908,4588,35460,110
19671,13922,5457,60
7774,25260,19750,74
1202,16911,27020,58
10084,29254,20772,57
22087,27946,20697,73
19046,18350,9444,66
1943,22243,20755,71
9954,26707,1193,95
24962,16087,17563,66
7823,31794,3868,117
27066,33125,28994,80
34882,3899,13716,70
13600,12458,19779,77
25547,446,12987,83
31101,32697,17598,52
13220,1775,13879,96
37898,22097,19016,86
15840,6993,4622,58
11727,35011,1566,71
30248,25056,34551,42
11627,10015,13973,74
34829,5564,29454,40
15452,12890,5489,99
15104,36775,4138,112
181,6247,36496,74
12409,13552,6029,96
16122,14318,15332,120
31866,23449,25134,89
16892,27859,8623,90
4653,5329,5369,52
26463,31685,30220,68
23347,1665,33859,105
12194,29300,31025,58
19207,35358,30126,91
11709,20563,18090,35
32598,14389,15468,91
28802,30300,14516,94
32415,20538,37274,41
14721,8424,10845,99
22975,37822,36512,115
23455,25908,36890,121
9373,1005,31525,93
12364,30433,3474,78
1896,1591,20377,90
987,28708,18988,78
30928,30518,4570,54
20528,6261,24843,52
24229,21929,805,86
12784,38255,22774,93
4266,317,6019,93
15345,30298,19598,91
32387,5399,7878,70
15324,18014,22152,89
27386,5307,2560,82
26266,6986,33149,54
19691,36851,23624,111
32642,27504,36406,44
7843,28566,20624,75
25868,1268,3291,90
29574,12465,2002,84
28092,7552,33366,124
26447,12319,28631,78
4176,3919,28242,126
10682,12246,22939,109
10643,14667,38,72
31936,9371,7717,104
29480,37172,26531,47
37640,18348,17662,94
2348,12239,16965,95
7541,22081,17284,94
38595,4602,15907,56
28822,35350,6423,130
19829,19921,4143,96
21427,27010,7802,108
8547,16717,31674,78
32532,19832,6818,43
1038,38346,14433,79
27158,36423,18846,52
10998,6240,28844,101
10807,12327,20693,62
30312,22826,14540,113
31227,34714,13793,48
31890,28727,33206,99
34635,38513,37522,67
34813,37770,32001,96
10538,5617,36786,74
35332,29290,35577,110
29565,23577,19771,84
29582,16629,20544,17
24309,23684,38663,86
24031,31639,16053,100
33946,7992,34899,69
34927,36512,5647,57
32449,17630,28257,80
24836,12483,3501,59
19232,4753,12337,66
24926,27807,4066,89
1895,9794,22625,144
6230,3273,30313,89
25885,30234,38622,65
4944,4973,37672,73
34114,19160,30153,47
19947,6404,28613,105
36261,28786,37825,96
4828,20745,15468,57
5299,15257,19809,88
30079,15324,15750,100
364,3891,16960,57
4800,25503,12272,88
22231,7997,18512,91
7057,36174,13541,41
35256,23744,24265,134
15374,15168,17559,108
11013,24862,26422,39
12778,28753,22864,118
7967,11344,21381,103
6506,31760,1592,125
34902,16228,12876,93
27023,9839,3989,106
17669,37676,322,77
1996,22964,25794,131
6234,26484,29663,63
12795,20363,30116,63
10269,33350,31903,120
21773,8632,37538,103
7918,15869,27094,95
15973,34518,37059,85
3246,12919,1781,103
28664,31514,20447,66
19569,15495,26559,81
28821,20590,19218,48
13948,19024,9443,56
5611,30185,31108,59
36057,23510,1214,105
16582,13242,5701,69
3948,24755,5253,62
19626,15911,10072,116
34934,22607,20013,94
3944,5331,13026,98
38654,27220,7113,27
36103,24999,5414,43
36258,7181,33753,37
10841,20473,38766,31
37259,14271,31665,107
1099,36913,31743,97
9224,24972,29269,34
18900,27984,27897,108
23468,6522,28879,129
12833,18901,28814,85
21491,29657,1725,98
14478,13239,15496,122
4222,17642,18788,82
23723,6766,7902,102
16570,29552,14298,57
7702,34890,6022,107
10524,22608,25948,111
22582,2673,13161,136
38286,1136,38595,42
26710,6382,12089,95
23303,5588,26410,83
37006,37938,16696,87
16727,6995,33138,53
24340,22188,7612,97
35011,17493,27503,58
35386,27103,24134,97
6486,27807,3258,113
3765,13685,3424,73
32603,6420,19834,83
6043,22538,27327,111
3021,11527,36162,51
11375,12833,36307,70
5540,5003,30391,55
10157,6771,35761,111
5681,8003,3196,82
6290,9405,7979,117
8764,7633,5423,95
27320,22912,23287,116
28635,15022,2751,119
38765,21998,33824,39
33792,30824,22531,76
9401,379,37061,64
7582,36519,37528,109
4677,32608,19122,38
29545,14762,6258,93
32464,6054,17313,81
32441,4612,6320,69
1548,9067,33158,106
38754,15373,19877,74
17284,12073,16582,73
2337,12768,26537,99
11264,505,22055,41
22911,21064,30773,117
19168,24915,26350,31
30523,14757,26602,76
162,9080,7166,40
1202,32473,19807,68
12034,31803,31009,88
196,6845,36096,34
21029,1670,1096,126
36063,34883,6964,45
24143,4716,34969,60
20672,14648,21283,94
10114,5413,22169,95
7500,36182,17278,90
26687,18143,16036,72
10635,4731,14566,80
31017,21371,36936,99
16617,31535,18354,68
2666,20267,22688,99
27870,34014,7607,98
23759,2438,30945,118
37830,16962,5566,75
30096,37762,34266,76
25989,31986,35251,125
23744,25797,16633,101
37137,26369,14681,85
8649,6817,32766,48
7834,30411,18241,88
1861,12456,27432,95
18094,13875,18881,52
9846,8726,34923,101
1996,33309,9019,106
3320,5267,32555,47
28827,3753,6152,117
31217,21422,22984,117
30397,32767,6136,77
2755,29466,32354,60
23563,9466,37799,124
10974,21119,18197,97
28633,7997,12271,109
31819,24504,29585,67
12859,22032,19989,92
3103,38620,4670,39
29501,37016,22964,84
19264,29601,36896,51
15466,37743,1022,118
37850,34003,6991,61
20773,27940,34027,57
6767,22940,17338,82
37174,5259,3791,90
10628,15048,32507,73
32696,3352,15441,69
3850,29603,34564,61
32630,37010,36512,60
3811,17442,38466,71
8492,23633,28664,115
26615,36043,6327,80
24934,6448,27512,65
26772,8337,37917,90
471,15906,23323,95
11740,16256,1929,91
36859,31818,5615,84
13111,24449,32511,76
30,29482,36970,41
28150,10682,26397,82
15286,31574,19867,103
16611,12257,13727,60
108,33277,26678,53
33786,30067,12398,67
19095,10749,15494,81
17309,31816,33306,95
18953,2256,6814,71
9266,33829,11500,46
28257,31742,1235,112
32671,30470,21372,80
19859,3013,20659,50
30463,24838,1770,69
38664,25846,4716,57
34238,21484,5480,78
34778,9966,25850,106
11665,6159,9523,84
25939,25973,9962,127
33271,37197,19893,94
28577,22045,19831,83
31758,22532,7172,90
15443,18353,29617,68
22823,13560,13069,101
14531,15800,20491,81
7170,28517,31064,55
19086,29281,31915,54
390,6026,6341,100
25727,11586,10133,99
34827,4533,35253,84
14459,23721,1208,126
20449,1121,30329,56
7846,31663,10849,101
16904,6,11656,27
23419,13038,17575,117
36028,4138,30050,83
37610,17733,31659,105
6516,16,5661,72
6974,7098,33223,49
11351,11593,9169,47
15812,33033,18107,95
24189,28143,476,81
37906,12210,28551,111
22974,30135,36790,102
1587,7676,11677,97
6519,1954,10864,115
4151,13662,34666,70
16801,12210,12500,83
23439,34808,37503,114
4500,36892,20424,47
21157,13912,8315,96
25741,15466,28848,109
24081,21971,33990,63
18423,31939,13884,70
25825,29717,6122,89
15477,35416,283,100
13572,33497,9115,75
16236,36268,34100,67
34980,22595,36813,97
26265,25502,359,56
6386,2574,30147,117
37669,9856,20469,98
29329,35317,25609,95
11601,14756,38336,57
36956,34584,19668,76
5745,5271,22115,63
24297,5343,31860,82
28147,24455,10120,126
31624,5298,9064,80
31536,21104,28519,114
28826,16945,29000,71
25552,17527,7856,107
19080,5633,35745,88
2684,8596,15182,122
31161,9484,36784,76
31228,18290,28710,71
5304,35427,36044,93
31076,37799,2441,111
28779,28644,10913,84
36786,29258,13676,48
24753,18210,12090,62
919,19989,30374,82
34624,37220,23765,100
27501,14745,36800,88
5421,4185,11384,69
1191,34616,23487,101
35004,37803,34145,71
30292,7804,35410,118
2622,8475,15796,118
34863,28891,6283,94
7919,25168,38542,51
15080,16117,21276,128
10521,24046,16104,90
25695,7671,38503,86
8579,31527,31091,85
27924,10821,910,102
914,6395,15434,120
30370,14001,21469,85
21347,9363,2562,125
6066,9826,19622,126
36829,13752,12305,80
19616,29589,35012,49
15257,7740,29478,88
36468,11505,36923,62
33211,1877,34126,88
2385,28193,19270,110
1888,5311,10013,114
4555,21213,34702,81
34695,9515,29480,48
358,7990,10567,73
13601,3388,3991,73
2738,21153,12294,134
10881,1614,37743,113
28574,34274,10863,63
12117,34686,38646,58
126,11509,28001,62
22638,31173,12882,106
21419,10234,14381,143
1266,27386,37120,78
3252,25737,30170,80
28575,22028,8283,88
2682,28510,3191,98
4884,9297,12478,77
27755,27951,20452,94
8010,24353,11320,82
37523,17344,30983,89
1813,25832,6915,89
10677,37932,17601,95
29715,34781,4850,35
7679,1734,4130,127
24072,6856,8557,69
489,9036,31923,67
10510,6465,34162,80
24406,5653,13662,61
23427,34787,26392,81
37613,32728,1165,85
34996,2751,8285,98
4551,25572,25585,90
29680,28741,13755,47
13544,25918,11713,61
2283,22817,29300,101
25202,11706,33304,48
979,26490,38023,89
22947,9334,3235,96
28186,24939,20677,51
7768,17709,11697,79
11549,33355,30,51
37812,38741,14734,92
3315,4809,17626,60
24482,6972,18823,52
7857,30199,12871,104
19916,24013,16734,68
36336,15366,32668,70
24194,7107,28635,66
3233,3500,11747,50
37662,16936,36913,87
18938,18451,36993,70
36448,30006,38356,48
7247,24034,16076,73
36073,33363,28010,102
33066,30514,17003,68
6225,9939,22975,147
19762,12848,3140,87
15197,30390,13611,76
28193,6125,27329,108
36155,36131,1993,86
24828,35293,32580,64
35590,26461,2448,113
17493,10700,20715,52
29343,9220,22264,56
7681,12432,30755,97
28274,37238,36987,108
9019,24439,4908,70
27366,32612,16119,60
13187,19825,7625,110
34916,13142,15898,93
24836,5691,6180,69
33496,11766,9050,72
28833,21387,10617,104
8736,25610,14288,113
37957,23260,22577,146
1950,33985,37942,98
13875,13081,33154,87
19836,37765,21151,123
451,36871,13829,50
34701,12387,15281,94
34062,38508,13589,27
9862,1172,6501,130
