card_1,card_2,result
24159,16676,20
12088,36126,46
14470,18133,32
3869,30827,52
10060,24008,57
32503,207,14
15099,35670,64
22554,37024,55
18128,18518,40
35409,17772,82
8738,4249,63
3782,13597,55
26422,31530,36
27871,18232,48
29337,902,22
11692,21761,34
27169,13963,17
19195,36751,21
6985,17552,33
6000,14694,44
33423,9856,75
4705,21860,38
12760,916,57
25071,8410,24
7832,24176,25
32267,4601,22
10594,21977,46
361,7667,22
16520,19948,17
16501,21257,55
19089,6283,38
10994,9918,70
33134,1027,45
30792,5538,22
31663,32629,32
29007,31752,36
19196,35323,62
26726,12420,42
22978,36267,56
34988,24327,17
7814,10227,64
34166,17353,35
37863,5516,36
35359,18088,76
35379,24496,65
5266,24772,15
14554,8531,33
33188,36320,43
30508,25812,54
25671,30866,46
6944,17518,33
4872,5750,26
36051,11264,26
3293,23503,66
18258,26649,32
3369,30804,24
4641,23398,66
27428,34198,13
31932,29646,28
18051,5508,32
10771,23501,74
23475,3231,66
18997,34089,15
8313,4961,35
28581,5284,24
30509,12501,48
22736,20522,42
8518,35752,77
14689,25851,48
8586,38690,26
26629,33517,39
7156,6760,14
15231,36350,24
7153,35514,63
36159,38393,21
5349,8736,33
35428,34068,65
14510,36063,28
30855,34738,18
28156,27980,56
18824,23275,58
8471,17416,47
31653,25012,27
3016,18177,34
1630,8685,41
11457,22916,50
13576,38288,18
21190,36439,60
26341,22087,36
28122,36306,44
11533,32660,18
33351,34753,35
18254,7900,36
16717,35750,67
21029,3945,86
5662,17435,38
33,276,12
14298,38437,17
23581,37913,76
31104,24495,19
19647,23571,58
15416,35532,64
36107,14518,28
20418,8414,23
3493,30049,32
25969,9233,64
21959,9412,52
9368,37158,43
6513,27128,36
25065,15346,11
29733,19640,10
27945,26476,40
22180,14575,36
10634,1115,40
8314,36168,37
1222,3106,32
12031,24413,39
7104,25162,10
4866,30351,32
33757,37032,24
3086,19237,20
33496,21999,51
33399,33126,54
20404,5735,14
36900,16871,26
4539,21432,58
30343,36513,34
9172,8502,49
31569,31654,48
27975,24240,37
4573,23696,66
146,2679,42
33934,27130,13
14312,36980,27
10697,5644,34
32618,26671,20
21228,35389,100
10579,5416,34
23571,985,70
13182,38369,44
3814,10612,64
19683,15274,14
31866,944,42
18341,23564,72
26280,23619,64
21395,36354,60
15157,31900,32
14312,3876,54
18079,13101,59
3103,36838,29
29368,21946,28
12098,31156,40
17349,35581,82
6259,12785,71
32706,21206,52
33825,10523,31
35414,4554,70
36291,8664,37
33031,25989,63
6371,9995,80
19137,25773,42
35318,12124,86
6215,31992,56
25072,36913,18
29005,3967,54
4789,18209,34
37054,6307,47
21151,22862,84
35403,36096,72
27127,14007,17
18318,15147,28
9416,18920,34
22864,30497,58
37127,18983,21
8719,13177,60
18255,26261,32
36405,37002,31
20702,7586,18
36846,27397,19
3322,9943,62
34175,9996,57
24293,31501,33
22045,37,30
9357,11505,38
23634,36960,67
5473,6839,19
5413,28615,24
17532,13263,65
22160,28187,52
34584,16181,41
22521,17021,51
3061,28717,26
15436,23331,60
30922,9345,38
22990,38665,45
33756,2509,45
24190,1709,29
15801,1825,53
15293,6835,15
33917,27217,13
14268,8008,28
32722,28578,20
21489,27378,48
3075,6847,21
13168,18194,59
17570,21855,50
35481,3197,70
27074,38508,9
10747,17531,48
30,8261,27
31581,2680,60
6423,11525,42
36148,6981,23
6366,29757,36
14496,21856,36
3510,34005,23
20619,28648,14
20431,17312,28
11552,13550,23
9462,18497,48
28246,18264,48
18291,518,26
4173,38720,47
24387,27444,13
30230,475,24
8604,9874,69
34054,33770,18
34181,22879,49
37827,16923,35
33003,37656,51
26568,1950,32
11501,147,16
7028,27494,11
37855,10804,46
5563,23413,64
25268,24154,12
33391,33,33
19132,29355,10
18335,17476,46
38567,27488,9
12915,15154,47
30218,33464,45
7736,21416,60
37159,23744,67
30436,18488,38
24119,11649,19
3266,35568,70
36106,34845,24
28257,35723,84
37573,37686,48
25177,7892,19
824,21257,62
37802,36949,39
21089,6349,76
1582,11650,30
15907,32266,41
34789,27522,12
19683,27226,10
16151,15324,41
19929,22656,46
3400,9215,42
4849,8418,35
10796,6309,54
36366,34884,24
30235,18768,24
34159,28776,21
22163,25558,60
2437,17606,62
11259,15785,43
12825,12925,78
13952,4636,27
15306,3292,22
27522,29678,8
30107,11381,28
38429,15054,13
28856,13600,25
358,38464,11
370,12359,36
13950,1142,31
32538,38266,13
7054,28756,19
1691,26596,32
18107,2481,56
15806,11626,43
11672,883,28
19202,16602,17
28694,980,30
36108,7838,32
27923,7153,35
28156,4631,42
8344,11626,31
239,868,24
13223,30844,49
11438,14296,22
38358,2472,41
10839,840,40
8751,19071,27
36240,16948,27
16647,18518,31
7526,34863,24
4091,27257,46
22867,19742,46
27148,27772,32
28987,21252,56
6880,21258,51
4873,15222,22
19188,7106,13
32572,15230,16
23565,19064,58
20328,1018,20
31921,22965,64
31180,16151,43
28038,3087,42
10932,34996,30
20706,9111,30
38277,16604,16
9476,34089,37
30366,15412,26
37783,26256,36
29413,31593,28
36256,5756,28
16575,13859,24
6848,2439,43
38600,17697,31
19635,29008,18
25274,2716,39
357,22657,46
18504,34563,28
38369,34989,13
7745,6054,48
31648,36974,39
9174,24423,37
31944,19069,30
7883,13727,29
15103,12293,38
20524,17605,28
27756,36899,43
4656,27405,18
7701,31776,40
9077,9313,56
32300,13182,47
3086,17287,40
2531,30896,46
36844,31022,25
23024,9188,68
19007,23672,58
25572,18118,56
31271,37125,25
17003,18367,31
16238,14555,45
2762,37687,60
4613,17443,40
3389,27205,18
2644,25823,72
24412,202,15
31127,15457,18
17348,11294,36
6911,28822,19
23276,13626,65
28552,2503,48
77,14575,18
25971,4960,50
12140,27132,34
24772,21937,27
5254,3353,26
11386,17271,36
25961,37891,60
19153,2332,42
34236,19192,15
8325,7155,28
15983,8609,54
31659,34081,33
18932,12146,36
36265,9148,44
31642,15521,32
37035,6893,22
24341,19235,15
10672,22743,62
19061,36289,22
29525,29502,8
36385,19213,22
4947,26753,26
30332,37799,42
27346,15040,12
21519,33477,71
22600,10009,88
7614,38730,21
34544,27817,36
9931,12220,78
10140,16702,59
3076,21883,38
12792,6045,71
36391,35624,72
28142,37750,52
29373,3243,18
20366,1880,22
25055,24125,12
32526,33754,17
1602,33765,29
16105,26614,45
11278,37115,25
24847,1531,23
38,34915,14
30479,23519,70
6881,15755,40
4672,35580,70
26567,16938,23
12133,256,36
6989,11380,17
35436,24057,65
24016,2612,45
3819,22984,82
37712,22255,48
31922,4518,38
35670,14338,68
8509,22855,61
22688,30003,58
7078,33909,16
30915,5755,22
10106,3984,90
35642,35735,112
33048,6222,59
30255,16171,51
19178,14693,18
8363,20435,23
12245,7799,46
16575,28073,39
10004,27404,52
3882,28730,54
36948,25811,51
7588,7743,32
36214,11773,26
29711,9785,52
8550,34753,29
25591,37042,51
29437,29492,8
33367,19167,33
17757,3229,40
27311,24382,13
12320,18968,36
32518,19615,14
3910,11751,52
26598,3961,54
36822,9352,43
13598,31040,23
30840,38372,15
28132,34904,36
2596,20654,38
24982,24857,6
33316,33802,36
24849,26647,15
24315,25549,45
33881,16870,20
33780,36159,25
16178,20470,35
976,4019,60
38661,21301,49
13032,37797,63
17616,31644,50
10953,21817,46
10566,27469,26
27992,34785,36
3127,28977,26
5522,6011,44
33495,30470,45
17477,19274,32
4116,35489,98
22142,11684,34
36014,27804,44
381,24470,15
32433,7842,24
36877,829,33
13831,8305,34
12855,33229,66
28795,27903,40
22530,26717,52
29446,28800,16
6185,28677,44
7703,5024,30
17644,4622,40
11267,34513,18
34703,33341,35
12831,19024,45
4869,20618,16
18893,11470,16
17640,34736,34
21377,26481,56
15131,5614,20
13792,36826,28
992,21377,62
8658,7111,28
20006,25688,42
28895,34940,20
3992,13232,81
134,7274,13
10879,2537,58
33985,36176,25
5283,16514,23
13506,13770,26
12771,18042,59
19790,1126,24
16650,31938,35
4738,24940,17
17434,8546,47
32506,31950,32
3505,758,32
31519,21827,48
6426,26319,44
4925,19785,20
8412,16067,54
33820,3465,23
25745,1729,56
23459,4047,94
10218,15961,81
10748,28702,34
37124,26275,27
34979,35302,64
8631,22006,45
12972,33053,66
7551,15194,24
13238,22082,63
20546,2251,38
31533,27146,28
13560,36010,29
8268,2554,57
21093,28791,56
5341,3861,54
18307,18931,26
3136,27804,42
11456,24110,19
4967,37976,38
10706,38568,27
773,5645,30
15406,30804,18
6218,2424,68
7694,18194,36
31554,21070,68
26318,9804,60
15494,21851,32
25777,24440,45
4146,26592,54
23441,34052,61
10045,10000,96
10846,4027,64
38371,18054,25
1225,17638,44
11618,36842,25
2285,831,54
36108,22648,56
31098,3296,24
3815,28602,54
12291,22916,70
20642,36164,18
30503,19651,24
26330,32649,20
23386,37920,76
22099,5329,36
31719,8434,45
27418,46,10
3879,26401,54
10861,34809,30
19895,21465,50
23540,32511,60
26326,37011,27
10687,16224,55
31061,11405,20
11289,37682,34
27041,15961,37
13506,3823,55
29368,6879,11
37182,16131,48
38415,16989,16
17747,8597,47
21014,6289,76
15098,4165,50
17543,6823,33
6348,19054,38
14444,14580,24
9993,3285,62
24363,7852,25
13611,22944,53
23343,36280,68
316,25128,9
35513,16232,89
30986,10246,58
16554,22755,51
2496,20282,38
24161,3063,23
34109,32311,17
24087,25099,12
11424,19159,16
29492,1805,24
31899,8321,45
12259,34034,39
38413,355,11
26741,28773,24
35279,26688,68
31104,24293,19
3180,10666,36
13507,4881,27
20658,1975,22
6512,8635,53
95,439,12
17349,28857,38
10587,1695,42
22094,18384,44
23480,3251,66
21978,5678,36
32004,18949,30
3753,18155,62
2697,3909,78
34080,26388,21
4737,19105,20
810,15767,51
30964,30207,28
37127,13523,28
1858,36168,36
1124,10194,66
7532,18854,22
15333,1656,28
13645,31816,37
9928,38341,53
38611,3984,47
6902,18369,27
12382,4885,44
14641,17670,38
34826,22772,48
16517,8309,32
37253,28762,27
94,36268,22
30085,29651,22
27764,9930,76
12524,21105,74
14641,13145,51
38520,808,23
25977,7876,52
22949,31766,64
8345,31889,45
27233,16693,15
1012,15911,51
10092,37200,63
15460,11420,18
137,31685,30
15196,9132,36
4203,21869,66
32556,20586,10
13815,18412,33
28160,3073,42
10649,36452,38
858,26523,30
17532,35639,82
6012,31602,56
1590,15177,28
31096,33307,37
22658,22902,80
6884,28222,35
18266,10963,42
20674,25040,5
972,9990,66
6813,16570,18
26386,16506,23
6126,3481,46
9009,25651,64
25538,27340,40
35015,5551,20
5513,992,30
28679,17408,38
11407,16938,21
25992,38596,41
15388,18965,14
12212,5491,42
2372,23680,88
18000,24360,29
99,33227,33
29575,28888,16
3046,7820,30
6490,9465,60
31836,3834,66
31042,24084,19
7059,24167,16
19797,28019,34
33796,36931,24
13549,18766,19
31594,18074,44
38764,5371,17
8596,5617,33
8017,4126,58
23638,17711,78
23593,10518,74
980,12949,57
24161,28042,37
37881,8345,45
5538,24143,21
34644,15305,16
2415,8449,57
1953,10556,42
2002,10077,68
38562,38022,29
31198,13113,49
11677,5481,22
13813,8436,34
34987,1109,26
31657,19582,30
9496,5592,40
2437,26638,48
12141,29512,34
13834,20318,15
25678,197,42
20404,35759,58
23624,21883,76
4517,35007,22
12409,37125,45
24147,1723,29
32695,28762,20
18921,37043,21
13987,33957,22
17347,37667,50
32767,11436,18
3848,4800,56
10183,38610,53
17435,4685,40
7926,27983,44
17431,21099,70
27210,18320,24
55,6763,13
17439,7654,42
9033,4252,70
16092,11481,43
33132,13868,40
23540,1792,72
29496,23329,56
33911,19829,15
32636,24055,17
25826,3164,50
28880,3179,26
35722,8379,77
32597,10123,56
27220,35469,60
24991,29272,7
17485,37123,41
6446,18309,52
18365,822,38
23270,35399,108
30505,14286,30
28019,34698,36
6797,24828,10
31600,35024,32
12803,37104,54
5347,21522,56
23615,12132,82
4702,32290,22
24329,8513,30
5667,31124,22
20002,14329,18
12309,2361,66
12831,31968,63
34135,13895,22
2657,9232,64
20253,28797,14
15310,22157,32
17559,28077,54
13794,31065,23
37504,20262,26
6175,24750,35
17664,34720,34
15344,32497,16
23545,1708,72
19967,23518,58
26386,28736,24
17373,9126,54
35762,12236,86
35010,18302,28
9763,6165,80
7224,22837,47
24166,23397,61
25224,9893,51
37767,4119,66
18014,5570,32
1237,15271,26
25545,36434,52
29488,15302,12
36884,34534,23
35328,7727,72
21199,21475,88
16178,35765,89
24062,5673,21
3902,6454,74
31542,33434,51
9354,15434,36
36006,30201,34
14431,7906,28
31067,15021,18
37039,4892,29
16261,7872,49
12498,38444,35
7029,13133,46
17596,38728,31
25556,24147,45
21362,20710,46
20421,8471,23
7627,22252,40
20766,12802,41
38022,30462,42
9350,24869,31
34816,31852,32
19159,38534,11
20721,29439,6
32,1592,26
38451,7748,21
6241,34852,40
13074,36777,54
38702,23260,57
7778,1934,36
13644,27752,41
16826,30805,21
32468,7580,24
20617,37724,26
9896,30362,66
20554,8768,23
21179,14545,56
28937,37179,27
34772,30910,18
1550,19207,26
455,6018,38
15463,22115,32
22906,26378,52
21861,6227,56
19975,12124,36
29703,34836,12
1859,26265,32
2617,13965,49
10720,22793,62
12339,291,36
16150,37515,57
8636,2575,57
6329,11307,42
482,28184,34
36374,26482,28
16533,17416,37
12442,35550,86
21846,27186,28
34160,23518,61
7847,38452,21
31202,11712,20
25717,4,42
34896,9917,56
19005,33364,33
2645,2441,72
21414,1576,64
10620,12958,61
960,15889,51
16928,17573,37
30488,8402,39
21030,6913,51
3103,2398,50
30012,6410,50
2723,19920,42
30928,13208,49
5511,6862,19
33503,26651,39
179,28616,18
20490,22666,42
10220,5725,60
9137,27976,56
3901,35531,98
1590,38250,25
14476,25143,15
18054,6193,52
1177,37118,33
29712,31240,14
21928,31263,34
9344,1554,48
26598,20760,14
3913,4120,84
8629,28706,33
23416,35001,60
1597,5561,32
37253,34580,23
4151,33151,69
3028,1094,32
8702,4946,35
30154,25037,21
9419,36149,44
22797,1177,58
13129,1995,59
28083,16853,39
25838,30375,54
36838,15509,23
13813,28931,25
32343,501,14
14609,2484,48
34015,27508,13
37758,6327,56
14436,7672,28
21416,6102,76
12905,9488,67
28009,14742,40
21006,33443,71
7874,17647,42
26755,31785,36
28181,13242,67
30845,15395,18
34824,13246,47
4158,11734,52
15005,27513,12
12276,23599,82
28959,9511,40
12508,20301,32
32253,26712,20
12990,7984,55
31203,31863,34
104,24417,15
25993,22601,76
12133,30974,40
22621,36297,56
274,23481,58
3515,17680,40
506,24029,15
24485,28887,21
23761,17492,78
19982,30114,24
8018,3188,30
25688,9999,84
6990,38523,12
28048,27221,32
1842,24795,23
10961,1989,42
13650,14503,25
14370,35321,68
17486,37935,50
34610,19560,14
33298,37794,51
32562,34810,16
1125,19655,24
7150,19575,13
36456,23573,68
36850,37230,30
18300,22613,60
7566,30329,34
8353,34181,30
30833,12135,40
33964,3115,23
8660,12858,60
19758,29012,18
26646,25998,48
4573,3155,28
35746,3061,70
14284,14350,24
986,1733,38
16733,5545,23
14008,25696,49
24189,35357,65
12132,6759,37
9112,18107,48
12402,9518,58
24163,27331,13
27314,1882,24
38723,13034,44
2531,15777,69
15037,22861,48
1835,24211,29
6777,23438,59
11425,37765,34
37927,25645,60
20628,384,8
21008,16249,77
37892,25226,27
37858,19245,30
21861,29432,28
37996,21020,68
14738,4026,54
1693,22534,60
6308,34761,40
33501,36345,43
804,22670,58
10235,27235,52
10223,14468,60
4633,32482,22
16001,13795,46
21479,236,50
13069,21919,63
10972,8377,43
16597,7726,27
26302,22907,52
13244,4800,53
479,28859,18
15115,21402,52
35657,22069,80
28222,26468,40
36501,5714,28
33485,10735,49
28701,8519,33
18473,36215,36
25581,33307,63
4209,31165,52
27505,18875,10
10549,10096,70
36505,25223,19
6330,5594,44
12955,1987,59
38268,34937,13
25591,19574,42
18216,2278,56
21230,16151,77
18130,11585,30
20722,36430,18
16507,29313,15
24987,19660,9
38730,4569,19
25654,11758,46
11610,13184,49
5699,18881,18
37822,33108,51
26751,36132,28
19040,17637,32
28189,10643,50
9815,3476,62
31617,10624,46
8766,22868,61
23693,12076,82
3352,31642,38
826,13011,57
22773,16009,73
2570,21164,80
18193,15939,53
7709,11591,26
9060,36326,44
37134,33393,42
13936,10251,61
9197,4690,42
33167,17636,53
28781,18209,32
15756,7633,49
16250,10170,81
21054,10812,66
33130,4576,41
7112,21801,31
12423,12760,69
29557,36112,20
15223,14527,20
358,11389,16
21807,4855,38
25216,37615,27
30302,9297,46
4173,35352,98
2596,8728,57
7961,37757,40
11466,31834,34
36210,3874,58
31630,385,30
30389,22130,42
5555,34523,20
409,6318,38
2444,73,42
25093,27112,7
20606,24983,5
29707,23677,56
38543,31884,29
20344,11605,12
34010,38348,14
30913,35501,66
30408,26355,30
14566,1145,30
28138,18962,34
17353,47,32
21869,38563,29
31661,30395,42
8611,29692,25
7659,5572,28
37108,3114,29
17640,37995,50
19710,26383,18
313,35500,62
26541,23657,64
36335,38488,21
28017,16736,39
21233,15760,77
16178,13980,46
28187,37210,43
4105,19636,48
33916,5535,21
908,25191,21
37944,7972,40
31550,12325,54
16164,6888,40
17715,12968,65
17430,2596,62
825,27870,46
4915,25685,50
11598,14526,22
31886,4651,38
19896,37927,30
32300,28078,36
19537,24097,15
15349,12466,38
25776,38751,41
13056,37546,63
27172,7899,20
32580,17697,34
5639,4177,54
32633,23274,60
16593,13896,24
369,29755,10
33790,4524,23
11751,25957,46
13599,14347,25
13776,33825,22
15115,30231,26
24931,24152,12
28811,34080,21
28998,28069,40
62,20343,8
24033,15475,17
30761,4093,52
36435,30001,34
13583,27257,17
9177,29367,32
17446,15045,34
28078,24905,31
15097,901,26
38443,4519,19
913,15889,51
36393,31935,40
33273,16849,38
10152,20708,50
3465,12233,44
24873,22598,43
31532,25545,60
7791,31934,40
36942,5260,27
4869,7923,30
16991,35463,67
2428,31956,60
11433,4255,52
8460,3133,35
2005,36487,36
19148,11767,16
37125,25724,51
34610,4989,22
10534,9772,70
8327,27403,25
33229,16128,60
3157,18235,34
27373,123,10
15519,4961,22
26540,21255,56
35482,36855,71
24024,28229,37
9874,13575,61
10905,33922,31
19964,4261,48
13197,24864,42
379,20295,8
13851,16745,24
9172,28717,40
36966,38392,20
29449,38438,9
14573,9221,40
29411,3426,18
16818,12921,50
11465,38690,15
15268,23358,60
37887,30977,34
16272,31174,43
15876,19830,39
26393,4902,26
9508,12336,58
19238,22741,46
14560,17531,38
4037,19214,48
2465,35467,92
12190,29343,34
33465,38493,32
4906,35666,70
22896,8365,61
34663,27515,12
37206,14660,27
126,3975,48
38301,7249,12
925,28088,46
9273,10809,50
4016,25920,78
15141,28873,20
28893,22782,52
33980,22861,49
14449,17764,38
15278,2448,44
6326,18914,38
15931,21037,77
27763,28177,56
12211,21960,54
9831,404,54
32679,12770,47
26440,10610,34
34699,27771,36
12328,16734,41
179,34264,15
