card_1,card_2,card_3,card_4,result
8398,8434,5353,36760,116
12136,18331,31141,26355,89
188,21343,34794,17422,99
37785,11294,33403,3421,110
222,28158,13911,7777,108
6036,4248,13552,7668,143
16022,18256,13899,37580,118
11298,26638,28923,36454,73
986,1993,11277,19972,114
34130,26363,13699,15518,75
19640,23549,19156,10583,120
27835,20258,248,37941,99
21096,21773,36435,8475,129
27214,2019,31644,12448,129
17648,24896,1723,18822,89
22259,33978,4813,25034,51
25891,5376,34566,7739,117
37210,25603,10566,25720,131
20488,27870,22224,31192,91
20583,16795,18025,10742,60
3305,11492,18128,37047,84
4713,36173,23599,146,93
16721,10218,30084,22183,109
32506,18216,34018,36017,61
31033,13891,24495,34543,77
13502,28902,15993,16515,91
16541,23392,9853,22011,139
869,19529,9479,26625,99
18880,24204,7201,12308,88
26537,27386,27861,33003,108
27999,23275,23763,24508,179
20529,36917,28117,32534,87
1725,14318,14644,37820,173
2471,5263,3967,36436,128
10877,7081,34653,27943,94
3455,7500,25829,4504,115
23484,33067,7776,16199,167
18991,1838,3369,38423,85
33803,12047,33292,28693,110
9922,17693,21784,7933,145
33437,16751,8464,16542,90
3202,31136,36197,11433,69
32493,16562,12306,7724,98
6882,31846,21113,21997,116
18487,27342,37513,24865,86
31089,12452,24934,20387,59
25525,25010,31867,38609,80
28574,36337,35773,5538,123
17511,27520,11285,17770,77
38416,3296,36351,20673,48
22795,33924,20654,30937,78
13940,34736,25515,4941,82
18403,5548,26596,3919,94
32645,17282,15003,35763,128
771,4818,34677,19015,79
36406,38699,6251,36079,94
25804,37022,33102,29441,108
2006,7599,24216,26370,128
22881,1035,22167,36078,127
22018,34236,12280,19917,98
6828,3320,37686,22056,97
7613,36873,30470,10569,120
6032,28500,3811,20579,119
28273,31885,37521,4110,165
36291,35755,38424,3793,119
11609,37003,13131,28659,110
32394,5403,35588,16747,91
4695,18484,4969,32679,59
28763,407,13539,25747,87
37093,38695,14270,28598,108
30389,17592,18093,12162,107
34587,38412,21872,34267,56
12346,24244,21792,35633,143
4069,36129,19532,6843,96
29625,31750,18180,3247,81
36257,31719,4891,34224,78
2327,22579,19199,26005,151
9350,34980,1174,13178,115
25194,13802,19167,12901,71
24834,28833,30094,38570,60
26345,25906,28974,30872,98
4594,7982,16703,5366,87
31229,27856,7512,31778,141
32548,10771,22146,12828,96
18924,13036,23493,29542,111
6812,16546,18078,15266,82
30195,4932,3963,20615,78
33302,21982,20573,4845,76
20376,12894,5725,13058,99
28562,23616,18775,18095,121
6806,23651,5529,15075,119
33410,1969,24517,5404,127
2485,8532,17521,24087,136
34948,21186,28536,3484,117
17622,19675,34013,20445,65
12197,4175,33852,16926,96
3806,6073,1250,30319,141
23598,13685,17584,9245,118
16640,18485,30095,15446,97
17514,21452,13825,10741,113
25599,11767,18759,15199,105
11544,34899,10743,393,57
9131,3460,7158,31798,88
37661,31968,31203,20252,99
34100,24996,28913,34901,59
24246,12123,28838,18155,118
3280,31759,24754,27045,72
8423,18928,36440,29494,74
27391,1567,12395,15122,136
26364,24276,10554,24385,94
21762,28603,18508,38768,83
28512,19831,33908,38608,72
4137,38666,10145,29670,100
6892,15369,34884,20357,67
16553,13596,8009,875,99
12432,10150,11403,4550,111
31690,6829,3088,28516,91
31615,16738,16632,18855,72
29411,31621,24956,10956,65
36134,25041,3108,25004,47
2411,21796,4105,6511,160
35364,4764,22056,35379,145
24900,18780,22720,35586,121
26510,33844,1166,20689,55
14453,2012,19070,21035,152
19702,20652,25895,28988,98
18757,33226,35527,3170,124
36069,38673,26738,15127,79
5477,19180,8518,37246,99
29394,15378,2311,10779,117
31879,20529,16899,24317,76
17715,18043,24098,18150,101
30151,9408,15351,938,122
38293,6186,3065,15290,113
31257,28608,33108,27373,98
15928,7586,27129,17252,121
4220,22173,13572,24274,107
17553,1686,32730,34811,95
10758,38432,29323,17306,59
11317,37928,2302,18908,119
34047,24822,1665,23682,108
15048,19674,36849,36250,121
10620,19730,25646,32605,98
6214,34667,24961,187,73
28041,16811,37167,7515,131
16929,25887,1059,31787,115
31804,11492,22748,11601,103
22740,36919,22958,9877,180
14260,18038,38383,6144,117
395,22199,32624,5289,58
13902,12186,20340,12777,90
18784,13195,18136,33254,113
19610,31812,27433,22048,102
20732,25064,11259,9436,42
3844,20613,20398,449,50
36459,34086,34505,8279,80
25983,28725,20534,19885,98
32752,38422,2522,24997,64
26004,3087,15833,14541,137
1914,27438,5643,5557,97
18033,24757,29408,6337,77
8573,30970,34952,26474,80
11655,12910,11536,19197,75
20534,10171,16532,31105,82
16889,11643,7762,9761,115
1256,19092,13051,32595,95
13883,10855,15260,28788,108
29666,22560,7528,32333,104
20761,9343,6481,9954,127
23698,31896,31098,37694,149
25031,4148,28559,37183,104
19593,35421,14692,25908,161
9237,3214,20631,5432,68
24403,18781,2708,18812,109
24239,30039,25812,26610,101
22233,22214,37261,34836,98
17381,3865,25795,20372,106
30469,24848,38750,21103,80
36037,7799,15490,12496,141
28138,904,27370,34900,110
37914,1214,13167,26305,128
1102,3894,28706,34214,111
32723,26002,27271,28001,107
26652,34814,14765,28631,101
10569,18422,7520,36512,111
4100,16219,17320,13594,116
5622,21119,32678,15114,118
11395,36355,20021,37270,90
7521,16103,28532,37130,141
7077,36793,510,37731,89
502,3167,32750,20337,36
16803,3108,7760,15904,111
25697,4589,38547,13872,70
25975,12280,8445,8759,140
35395,4684,28110,6860,120
993,32744,15949,16577,88
3386,20669,22047,10632,71
12300,21488,10649,14736,152
4026,32755,21500,3353,118
24921,33833,15309,31806,87
19704,3085,28225,16679,105
26377,11456,21940,2496,95
30202,36092,15047,7105,91
22673,17663,24949,10816,102
34875,32258,37501,31139,88
17710,19908,27901,18142,123
29662,35653,2488,36454,126
9515,2579,11552,34879,102
20620,18843,20666,28843,50
35495,3094,5315,18751,108
33291,14723,7646,10915,144
37777,6249,909,28787,154
25549,17387,25027,27342,82
25546,30116,31205,15007,119
6451,28508,18888,7735,136
34640,901,25744,5281,106
13751,33357,6267,29743,99
22195,10231,21112,11714,136
12056,12892,23354,34653,144
12169,31212,30222,13262,115
17708,16656,20413,19660,67
9871,9503,26528,19677,118
24922,20448,21039,7060,62
8685,7765,24246,23417,157
11767,37606,33381,15125,131
32650,16591,8763,32545,60
22232,31048,11641,15023,94
6297,9434,32552,9202,109
13100,12413,36043,33078,131
35627,38573,34553,13244,114
25718,33135,11428,36966,114
24865,26622,801,2579,95
20021,11356,9810,18016,112
24198,23316,7669,12351,160
23362,22589,29680,33807,114
1708,3984,24268,35393,166
20559,10658,16005,13213,102
33088,27370,18044,25817,111
56,22583,20506,270,63
1683,12777,37527,21232,178
16161,36018,14305,2417,148
33956,15458,18956,16550,77
21462,25630,30928,12353,142
27441,34929,7692,17760,101
31681,10185,25736,5518,142
18523,9930,7009,4541,95
13591,24940,10508,21415,90
7570,27351,28896,17439,114
7951,20606,33024,3185,100
11319,26419,24182,38282,56
11368,38282,20634,24376,46
268,1214,24886,37902,86
2739,34665,12902,4665,118
12906,17533,10867,13250,128
8524,8470,32688,34566,91
12081,34134,18426,4694,82
2019,12181,33377,20440,117
27445,30064,988,8547,102
1825,15995,18523,19708,132
17734,31010,33795,5759,72
19674,22000,21451,20268,105
38453,11471,36149,29318,40
22736,33812,4113,25232,101
12137,38286,21285,36184,112
17582,12777,1682,26515,121
9107,19873,37563,22191,125
31967,33981,4503,12987,96
28889,11541,32497,3956,88
3812,24938,28703,35005,90
4223,27832,12193,36131,143
8384,6075,5622,25029,102
30447,25718,9134,5308,106
34846,13190,27763,33407,137
10526,3398,29456,14274,90
5280,32357,17547,7879,96
23502,12110,33058,864,155
319,32693,33440,16215,86
22166,33057,14570,36807,133
31997,9391,3861,33799,110
15861,16523,31115,33372,101
3012,4042,34660,18860,93
15260,34107,4206,30197,112
31523,28121,25800,7270,125
16063,30968,8617,6912,95
9176,36232,20282,23667,102
10733,23521,880,19741,136
10745,24900,13056,14675,108
34946,20423,16992,17582,56
6182,20759,10736,24868,76
34121,1066,29766,12898,84
4970,7753,32702,24961,68
4522,22126,1672,27790,129
29382,21981,9474,13761,69
15755,16178,32352,20654,84
12969,9918,18017,914,145
28897,17273,3758,19687,124
2773,18362,36148,37624,137
10129,29482,10234,12915,145
15755,7068,2374,2364,140
4770,13789,24515,24246,85
22871,34928,25786,27940,150
7959,6283,22588,107,145
20368,24002,30400,28115,99
34147,3240,5648,14252,90
20358,23480,6461,13761,114
16816,24893,9263,4100,81
37147,4206,15111,11402,122
16048,12903,36272,11593,107
19878,10810,3489,8009,115
14316,15049,12003,21342,169
22769,28502,19981,24403,136
10638,5520,31777,17553,103
16217,25533,2002,21138,169
28551,21157,12219,27306,131
36134,25259,28540,9041,81
12155,22516,21272,34515,152
15767,21957,35678,22662,164
29766,18378,16515,37035,69
12858,24902,19113,8744,91
14251,16672,27060,33816,77
35464,35413,17294,14273,174
3051,3861,30763,26018,116
35667,16019,18918,38689,111
3404,33808,17409,23538,107
6147,13530,34674,6803,84
34181,14720,13052,6346,137
20690,24129,38348,12284,72
37228,6930,2651,10808,110
12929,13742,28558,37064,113
28164,20695,13118,7944,130
25593,4533,38694,8400,90
38522,10558,15060,10528,94
16199,19733,7683,6486,155
2700,33858,1951,35743,154
32750,19640,26390,33946,57
286,38683,2725,3131,79
8318,2678,22918,29370,134
34511,18955,25174,5563,55
895,36039,17396,1805,123
14708,38743,24969,9115,77
1958,16186,12919,4812,134
6333,11311,6502,23505,156
36882,13234,25785,36290,129
7991,19948,26401,21303,133
22059,7250,36050,97,59
37211,22268,12516,28751,122
19088,19778,31573,21941,103
9954,4071,15143,15993,169
17755,10902,37155,27357,96
35008,30000,31194,13017,96
29473,9768,22544,30132,126
14402,21131,30480,3399,134
5586,35561,35562,11598,135
14523,11615,13617,35255,118
6836,31573,11352,38017,96
28703,11456,12780,27021,94
36097,17567,23319,35774,152
27225,32572,3140,31811,77
111,10224,25717,33046,130
30400,30900,34071,29471,53
31611,10542,27861,4753,118
16116,18950,27900,34887,116
25106,9019,12,8708,69
34952,3932,25903,27112,110
36756,21830,22749,14612,147
25622,12152,15096,7966,158
5553,10780,36391,7860,107
2739,4608,33386,10622,121
4842,23408,27229,16589,92
168,25727,11422,22600,103
7552,6167,26334,33826,111
38773,23280,19066,38560,78
19846,33517,7123,13100,109
18915,319,28971,36081,73
36187,16227,25162,5572,80
20702,22258,448,16679,44
20462,29670,37894,32658,59
31100,24086,33493,9469,109
6823,27072,17561,26498,60
20497,1762,2564,21930,119
15825,15240,7568,34916,138
12862,9051,10733,1178,122
29432,27173,7084,22602,75
21082,1654,19789,7550,165
38668,9244,26259,37912,89
1977,28144,9853,32469,149
17314,11408,26018,15133,115
38298,2582,12293,6893,96
32485,23313,21452,6019,157
36401,36019,7784,36063,106
13032,5377,7685,28571,131
9348,11693,37510,36259,103
29655,35256,34101,4201,106
4527,15078,13922,9393,95
32692,7214,8766,26647,60
4987,17736,17345,34253,75
37723,36447,8315,7120,106
13840,17305,37146,28046,116
4260,8376,22525,23263,174
437,9139,15263,30905,92
7260,28228,27217,28554,98
14298,25642,23518,15480,173
25174,33407,17768,35727,117
20304,16676,17736,30949,57
4511,1742,3424,27952,124
15067,15750,19889,37786,151
5569,2510,17748,1687,137
34161,15171,31970,11418,94
6320,21792,34040,32340,89
6832,12321,31643,6833,84
12790,33997,3944,28747,118
13905,38373,20457,15505,61
31040,35426,22828,29396,124
31662,16809,34630,12385,98
35345,14308,10010,36011,167
6389,37940,10155,9518,170
30512,25262,16757,21351,86
28239,12290,23394,13764,147
33010,18113,15390,22751,148
22017,11458,29749,31214,57
10974,35605,14370,64,125
24860,33382,37929,23513,135
9927,17294,35659,28726,160
18769,955,12331,27889,130
13717,825,23701,1560,141
1148,37735,7916,25751,158
31247,13935,35553,4213,124
19980,23372,16501,7696,134
20724,18485,472,390,37
15443,18928,16008,28737,124
10991,8385,21773,27761,128
18908,12989,33949,15,70
72,22237,34938,14768,90
8695,27009,38552,6014,100
4176,32552,36083,36287,90
24079,30979,19138,15796,100
7027,25900,16143,32010,116
10981,19545,22735,7111,108
16105,17498,9240,22605,139
986,32738,20259,972,74
18392,68,36795,19055,76
10541,4718,24950,7033,48
34227,15889,18453,27903,115
19576,35529,27825,15775,164
9804,29252,21268,24049,134
28643,19803,8341,15185,132
26359,37907,17519,14274,125
31838,12134,34855,175,93
31026,26297,23573,8713,115
31675,33133,22980,12943,157
24346,27445,36291,24982,68
10613,13197,24509,23396,144
10592,12755,9981,21799,139
1868,29349,37171,35279,132
36293,11455,3006,22511,100
27473,33437,25998,2629,136
37915,5396,28760,13113,133
8621,12790,13035,22777,160
7219,25753,32759,26566,65
767,25776,12405,11681,116
17353,26569,33357,24352,102
10268,12757,36180,18520,134
33768,9124,12920,19269,91
34843,6236,27854,156,116
4068,15870,32267,32347,93
15979,10760,21797,31220,104
18095,38576,7216,24106,64
2372,32490,37620,21223,151
27140,19023,6081,20343,80
2390,32548,4997,13552,83
38687,33192,34521,34756,74
15344,3072,33756,31669,104
18509,38622,9091,31701,89
25045,31681,5277,101,62
36939,20429,37149,3015,84
18916,24869,30485,4991,55
12352,83,1125,4519,88
25169,27201,10124,30309,91
30437,30182,36968,10712,99
1605,3365,25847,30115,124
17566,12473,35743,9810,166
35690,6828,19272,14313,118
37623,21215,31645,21105,179
30833,7155,37072,3825,96
35513,16016,34641,30405,129
14711,1084,1723,5263,137
5606,17720,4214,24160,114
10846,12772,36206,21477,134
35771,37873,30958,30792,134
7886,14392,27289,23678,152
19116,31913,20305,19812,80
4538,172,1783,27040,79
964,12141,7876,37540,156
17585,37124,3341,19099,93
3145,3951,32691,36441,89
24921,17672,18808,6482,92
9076,32387,17689,17716,87
30827,3324,1647,22519,131
14748,3343,9453,12788,128
2425,36767,30808,2679,145
7046,10523,13971,25078,47
21259,34913,13571,26368,92
7545,9888,3853,7270,141
38327,22079,16730,24512,70
27785,24323,27018,4855,104
5371,12192,3439,4562,89
9350,19739,1610,19669,127
4517,24773,4684,25614,69
26538,12967,18455,37527,119
1187,37752,24960,10913,104
12155,22937,24231,15848,151
25076,29668,15323,16258,85
34814,18208,25566,322,84
36464,17452,20605,9070,76
6250,14279,15275,25587,168
22835,27827,18240,10955,142
19863,10252,7035,28840,116
31813,16715,27006,22105,85
9074,32666,30265,28957,87
2381,27219,23746,10567,139
31071,15263,23634,10527,135
292,10759,37806,30510,97
9354,24084,29384,31830,94
2603,4577,2615,24493,139
8691,25213,38307,30104,63
3522,33071,22976,37588,149
21340,34047,394,24321,94
30006,1779,22984,10115,166
24513,10815,31778,64,93
33351,1898,5506,14262,140
28158,19110,13866,4162,115
21411,5323,11724,6082,126
18510,37660,13610,22505,130
34842,2758,24387,14253,136
3877,22633,32459,11269,107
29652,1832,37112,36901,110
3464,25560,20447,5274,79
28634,23564,21270,3430,152
26006,24752,34666,32000,92
18239,10205,27855,17742,146
10266,18772,35760,2577,168
9901,36761,35614,12865,174
30276,12355,30105,3936,120
1506,38459,1941,8695,126
37095,8363,38741,7057,76
11632,14298,24474,19047,97
37023,5395,18230,2294,121
28191,12073,6248,20322,131
28656,17596,16608,5445,86
6797,19734,1554,29309,83
15039,27485,22757,32281,113
35611,28111,35571,9236,179
9501,24068,24231,19855,113
4912,34273,36831,34538,71
27759,19875,4815,4623,102
17301,12221,27076,32547,85
20010,29251,29004,9473,89
1093,20432,25767,31587,106
33069,34246,24195,28670,103
30491,20285,30858,12073,78
15209,10877,23474,18814,133
37877,25023,3792,30845,106
32550,35618,25785,23278,151
34040,9353,29261,24380,69
16603,32648,16729,32644,38
15081,24231,22982,9759,170
34503,17326,38735,31633,82
1578,20704,11568,32353,64
28073,29010,16236,31068,131
26617,33029,36147,9510,95
5592,12971,4256,20741,100
36754,17283,30136,34020,88
36472,15304,32490,27378,85
34863,24886,4006,16567,71
12971,16558,7111,22643,106
35592,10829,10688,36338,122
19114,16513,18768,24807,46
32446,23770,29720,19103,80
25013,8023,28580,22014,101
18976,26673,7909,30750,89
6500,36882,34674,30243,117
25639,833,34951,24102,116
28924,28057,33110,21877,136
25041,37924,986,23739,132
5431,9459,25786,37981,129
37532,20644,20257,35015,66
12491,36318,175,12208,99
5586,34085,18443,18383,74
4991,36287,8474,33857,77
27219,5017,18367,28174,98
17592,12382,33166,30018,119
15052,10121,16533,15941,140
27238,21352,30483,24523,116
7742,36905,340,7887,123
21354,3166,20408,10516,96
11691,2695,7956,18135,124
2446,15994,30393,17581,133
24761,21190,11698,36987,94
11563,11677,19931,19960,76
17398,16600,4751,36317,72
2479,9848,33415,19016,150
54,14717,23756,22994,149
34650,24946,30024,5283,61
27461,34843,10718,34985,73
26755,4847,32444,2678,82
1249,3760,4186,19957,140
476,3857,1170,3408,98
8251,8518,20270,3785,108
3754,28548,33480,32577,113
27114,784,15069,21788,113
16959,15962,14252,11479,100
11607,397,38566,29615,25
14553,6091,31749,28095,169
2483,34690,27854,29530,115
14562,16212,21265,27304,144
24999,5415,10087,19920,101
27942,6101,36451,12279,150
27966,19961,26287,22042,111
22640,18082,10510,24233,125
12334,7075,33341,18815,94
27340,34805,1591,27356,91
6217,24154,10743,22567,149
8769,859,7733,15467,149
11549,32491,7558,33775,70
29367,13252,9275,7774,113
14518,36507,16063,23478,152
33450,36797,25083,19809,97
34147,12805,9451,16806,86
28233,22863,11639,34886,122
24239,4080,15799,10895,130
38408,20498,19519,13771,48
14765,33955,37014,4863,96
33264,36194,20643,19739,86
30084,2351,27082,38417,90
37956,9015,16987,2521,131
20502,11011,18920,339,48
21309,32510,10271,12508,145
29502,36766,12391,27007,86
17260,22524,24093,18369,127
7047,18336,7780,36500,94
32474,9099,19036,27832,97
12993,30884,15140,22967,147
14432,26557,25889,31685,126
14616,25916,8755,33281,148
19796,38476,1505,37199,108
6357,34720,4681,15977,115
9877,9501,17013,14328,131
35008,30488,8310,26604,84
29413,4557,35536,16888,82
28544,16873,17581,37249,98
22242,4244,28936,37646,140
18302,9940,38620,37233,110
8735,8329,24397,9260,122
3951,19213,13626,16884,80
28791,1054,27997,1029,140
30305,36290,3776,19670,111
33452,21034,2533,22861,182
18457,34506,24483,8390,102
16200,16656,20278,31873,84
10179,2559,1019,21798,156
21122,18878,7266,20517,75
18053,31510,1068,27979,135
38295,9268,12924,13675,84
37929,17296,464,1587,121
14594,6139,28912,3511,139
5579,27103,7932,7204,84
37940,17735,30317,32255,101
16656,26626,108,187,35
30373,11700,11660,37953,87
30181,17611,13234,6010,134
34541,812,6836,14554,98
2697,25873,15794,17667,149
35657,11715,32341,21883,96
3026,24803,18781,12848,78
35397,32352,37731,14401,148
38023,17342,37883,23556,168
15025,36842,33828,13764,94
15858,243,5405,36108,83
24411,25822,9429,18428,117
37514,34774,20336,19074,80
4604,14024,33994,15347,77
16975,24128,15964,15018,118
29263,17452,14487,28507,102
28188,24869,2758,10688,121
38485,25098,33434,32570,51
37530,26427,19959,24847,88
12055,34984,8711,14457,128
18223,38446,33469,10618,87
33073,19200,10674,17270,101
787,24337,7613,2632,152
7932,30245,34797,22906,131
9264,7683,18296,29493,97
35670,7599,30225,219,124
12229,22222,3026,26393,93
23296,24067,3048,4636,115
