card_1,card_2,card_3,result
22958,7031,18451,67
1993,37958,3070,58
12901,27993,35399,123
1748,15359,36121,44
16784,1268,29654,33
9156,2729,34982,72
22127,36827,10711,61
7155,22104,33178,58
36348,18189,22898,76
8587,1076,29726,43
34186,322,55,21
16606,16887,19506,28
15270,18875,18274,34
21909,10963,17608,72
23713,12110,28551,94
9513,34752,8535,57
14265,37581,36820,51
33905,10956,8441,52
33778,3412,36371,39
8350,1744,9254,69
18313,28676,9213,60
9176,8252,16814,60
25814,10810,26770,70
27001,18263,23290,76
2554,21829,13925,73
13024,36464,1886,75
10543,33235,11647,59
13927,14521,1957,45
4519,18522,34820,42
18115,36416,3100,50
28992,10565,17659,60
21153,5696,14471,68
21247,25851,37762,104
4121,8537,38343,68
4245,16567,37099,68
20005,2441,15775,75
35578,36459,13547,85
37262,28740,29576,31
38431,5533,37006,32
36428,13044,15315,63
37087,9148,1992,63
33950,17723,908,53
5614,15515,14258,32
5475,1028,20566,32
4044,30074,26737,72
9257,24507,9992,85
16524,22756,21078,95
17395,23566,28524,90
34880,2422,14,50
26571,30079,14568,42
19059,5748,31637,42
26599,4596,11459,36
4967,27806,25036,45
28754,20370,16220,47
18441,1674,18195,60
38452,3225,5726,31
25856,19017,2,48
14267,29006,28627,36
9152,28711,8728,61
30811,38004,20517,36
24975,10036,18075,71
18955,6772,27901,41
13750,9818,25579,97
18415,34782,12075,58
36136,35682,20542,74
7962,30943,17009,37
29426,11010,7991,42
22948,103,3022,60
11501,38443,36128,31
23771,24100,32011,85
3277,22170,28148,66
24428,31077,31170,29
20268,26572,20399,16
22108,8578,507,51
9114,36290,14734,56
25207,11740,17581,39
5654,38259,32737,25
36890,27906,19188,49
29384,16556,1066,33
25797,24438,7090,52
4997,38401,5417,31
5661,34948,15450,28
26732,24255,20506,23
37022,16263,28224,76
23437,10148,25627,136
9265,26443,13808,53
18869,7034,31696,37
35629,24926,37243,74
15249,13662,11293,31
6362,29579,38520,41
26562,37541,14322,48
30140,3783,22218,84
10073,13779,35370,117
20625,20567,33022,31
31598,1918,21833,68
498,29500,17475,36
19793,27117,20468,12
5741,22120,14381,48
2531,26328,13871,61
4105,38698,35659,103
9919,9496,1572,96
12264,9129,19512,64
15383,21981,16643,43
25167,24157,33264,39
6772,25761,37674,67
30280,38552,6027,55
28925,27040,19125,22
34821,10123,33087,83
17557,34753,19511,40
15160,18414,3980,70
13023,8417,34147,69
21030,23606,30204,114
21122,3380,5455,70
28684,32509,5527,32
14468,2508,14688,60
34120,34135,36907,33
28244,7000,12861,74
22955,16270,7222,80
10116,20448,16233,83
14609,7006,11633,29
10078,2538,5562,96
31227,30776,10032,68
31630,2386,27511,64
24462,28159,30766,47
12971,22242,33469,90
33842,22664,15142,57
28009,6210,4123,102
5423,12264,37121,57
4828,36055,4170,72
15338,12429,15158,46
14607,31155,17430,48
26660,35547,31675,92
1899,1587,7069,47
7998,22230,21435,84
18019,35579,3855,118
15814,17307,29337,63
37639,11254,29421,38
5562,32402,28544,32
27452,37065,19765,25
5667,24410,4096,63
7177,14640,2318,55
18799,15387,33871,23
32358,19940,28182,42
15498,29747,33000,39
5501,29006,26656,36
34804,37933,10948,54
37982,32740,30303,50
21209,19956,22253,74
16712,14652,24214,32
33443,4165,27840,97
4833,925,8392,53
33873,13118,27016,52
13746,22865,21387,97
9011,25066,17476,57
22201,30286,25764,78
10998,19754,16972,39
4165,832,29652,64
30995,14446,2660,58
38593,25075,18379,28
4612,3899,3857,98
3072,19152,19135,26
27139,11259,37122,29
14715,27947,12266,70
22531,16087,7519,89
34632,5303,34180,29
25153,15374,1886,31
8362,17700,6804,54
6815,25545,10541,65
17565,33478,2295,89
3321,9134,22907,82
27925,34104,23003,77
10248,413,933,72
8609,10674,11355,53
9496,36385,21098,88
12213,20445,7117,39
18265,16035,24482,62
30406,32531,25881,62
20738,32000,23418,78
38593,27066,34046,18
27454,12028,3194,48
15364,17764,24266,43
8360,4504,399,41
38315,793,26624,35
5492,1528,14562,44
36235,9216,1511,64
15233,18207,9246,56
6478,29311,16193,69
27132,33299,38006,55
9403,23697,36802,95
8444,32417,28890,41
20358,29575,17262,32
9962,26669,12924,99
1202,34030,13195,66
16595,25700,6014,79
9909,25181,31082,61
7051,12826,29287,50
14566,38369,9130,45
38771,16874,21078,60
9352,29263,15362,40
16511,21832,16918,46
24881,33446,15758,63
26615,19692,30982,28
33901,24332,12111,48
24044,15865,5459,54
34791,22502,10649,70
24919,11284,23005,53
23020,35439,32304,104
2735,21392,16774,91
28212,17558,37731,78
38553,4865,37902,43
36972,37937,1,45
36875,12141,38542,50
22022,11642,28214,62
23407,14716,11017,86
6972,6010,35555,95
14418,33065,18754,45
19261,11377,12808,55
26604,30427,34611,38
7977,25027,3375,33
9007,9108,28151,84
32019,18189,19013,50
31668,6906,10507,53
34543,33796,3421,31
10121,19697,20252,56
33824,30509,11450,37
13209,20695,18898,47
38495,37200,34704,28
18204,25868,24143,65
31127,32494,37059,33
12841,7193,14296,58
29577,22164,33981,37
29763,32465,25835,48
8674,21409,28721,77
24046,12285,22131,63
31667,31896,19025,54
18463,1889,33120,67
19570,31588,31595,54
2251,25818,34859,80
22093,19218,19126,36
37755,1105,35687,98
27323,28901,11528,26
22735,28852,1642,72
306,4253,36774,63
6943,32531,10184,63
9290,4082,10627,92
37806,34714,12365,62
12809,25845,34141,84
19538,32626,30768,24
32681,27309,31705,36
12078,21850,29284,58
10048,30947,21874,82
6851,13059,10091,94
11588,13007,26412,61
34645,3145,21495,66
33453,25982,18261,83
20280,34155,24475,20
9239,25101,9482,59
30937,28081,12219,68
32291,15102,23425,68
18328,5657,17435,58
28879,19799,37885,42
27143,30223,31130,32
6970,10775,30953,39
36917,2010,24010,44
13766,32498,22139,45
28246,21890,31973,76
7701,19938,20482,24
25506,25129,15116,47
23509,33360,9834,127
9340,31667,12278,82
21779,16626,2747,71
9443,7751,4523,58
18128,11722,4752,44
28141,6496,7121,67
4560,1743,21236,78
38006,17402,31745,74
38613,36893,18351,40
27080,24049,4069,55
12229,10078,22999,118
28914,23766,16652,75
4959,4796,25570,64
38735,13183,13588,57
34250,37908,8716,54
12390,30414,27261,52
26394,8711,13776,46
7795,3994,11671,68
26769,13131,29759,55
37974,25600,4525,74
16831,9516,21460,83
31089,24252,14299,31
6890,14479,38304,24
26425,27485,5547,28
30245,25736,21433,98
29328,6831,27171,15
11379,4565,1249,42
29717,19274,6220,42
2504,30257,25269,57
18199,3802,20518,64
17429,30869,18146,56
12398,18320,37874,74
16139,13117,17524,98
18964,36280,22102,46
4727,21333,9133,86
33065,17282,32765,61
15973,879,12324,81
1602,37986,7001,51
28002,27085,34883,40
30831,29321,13557,27
3933,29317,30273,64
36443,32495,21364,68
24383,25964,7125,52
30115,13184,23630,109
14425,5016,11470,36
25997,21940,17356,86
37929,7501,14419,52
23397,15454,2601,96
17309,34921,17462,60
30479,31882,34027,51
15894,3495,19911,53
15449,30442,38624,31
360,24273,30005,33
10980,12099,23442,104
3330,7710,20422,32
205,21158,34209,59
17367,17275,22861,92
19138,37913,8656,51
32479,23,4978,28
10679,10509,37104,59
34048,19807,10099,63
25695,11426,1669,66
29743,24920,32497,15
24197,36233,1117,43
3957,4839,3057,70
14295,903,3039,44
16741,20675,12278,43
7570,13243,19977,61
13574,13624,10630,48
30409,21952,24431,51
29728,6473,6837,43
520,13033,36481,61
13541,14401,7570,41
27281,19183,3904,52
29545,27360,5382,20
33498,7054,33130,61
4769,21872,7769,54
21469,7195,33046,78
22579,24506,12817,88
12284,16946,10077,89
8568,2743,19863,63
12821,38712,17327,70
27792,18915,25567,70
8527,38732,32577,34
6442,7270,326,45
2406,5425,2650,84
33493,9018,25523,91
21792,14716,3860,78
10078,36519,12448,94
37710,4741,10137,86
36223,25581,18357,72
25254,19122,8426,30
25082,33862,405,18
35766,18409,37843,100
6778,35279,13993,76
4759,23417,34950,74
38624,24759,16591,19
10999,4636,13025,75
16766,36377,14634,39
7816,33965,14305,37
9185,12279,34667,66
6521,12816,27956,99
38315,11535,247,21
19506,38349,13755,24
6080,15519,29743,44
2741,17619,5492,74
11381,18904,1254,34
32304,17005,6276,51
31791,29680,22047,52
1244,11442,31089,38
9160,10797,15341,58
31832,29763,10733,50
28073,30518,10534,68
16892,9914,33471,86
33266,15172,25258,38
23509,32604,13731,73
338,21302,2291,86
35293,15221,21350,108
320,13923,375,25
7672,38708,11645,31
10986,35511,33772,87
2540,3444,10243,98
7018,26559,13511,32
24910,19835,9038,37
783,7944,6380,66
7093,9957,13977,68
7963,6922,9178,51
36857,37793,22582,79
23427,33140,8769,100
21969,30118,20639,44
28908,14627,5620,36
8575,8487,38297,47
13529,2330,37930,73
15524,5491,37184,35
25839,13585,7819,65
26540,22597,26304,64
12011,32325,31774,62
21094,3081,3513,72
23515,36794,5474,79
14479,28716,6970,31
21282,13672,25806,93
37688,36109,16140,73
10736,24789,20003,31
13691,10139,12340,91
5593,32398,4572,34
20726,10718,11493,34
32648,9909,13095,95
26685,3419,19159,32
16781,34185,30522,38
37731,19945,17772,56
12297,362,19588,42
37055,34983,4637,37
21760,37636,10674,70
33080,2540,11723,73
28737,8561,7993,49
37150,6840,3489,36
37981,27247,6184,60
18902,2619,3116,56
21783,830,18522,62
19850,9091,17672,60
16880,33841,36176,36
10910,27750,9307,78
20417,17306,20638,30
34936,12123,10707,60
23742,14626,2538,100
9126,29544,29008,44
34917,17333,6969,41
32445,5605,278,26
17768,28692,15809,71
22083,27027,2,34
7186,19013,35723,69
14487,18393,26318,44
24475,32342,23656,69
28126,9516,24919,59
2291,13252,2559,111
21076,32408,19230,58
12201,7912,22900,86
25722,31007,37616,70
3176,32019,23329,90
8529,29448,3484,39
23317,36502,26606,80
1058,22026,38664,47
3339,18417,7116,41
9827,28932,1510,80
15315,33232,9811,83
5755,25091,27017,19
30870,1854,31255,40
21847,24979,33322,54
36363,24171,24086,34
18806,504,19859,18
30035,32393,22873,66
37756,30371,4535,56
2495,25136,7631,55
3137,17595,521,46
32315,26435,19203,26
31027,6095,38380,47
31951,14000,20612,39
33058,4754,22586,81
37991,31773,10121,96
28990,35720,12789,107
28924,21273,25684,92
34690,15520,3961,58
19620,6368,19260,44
8617,17305,20005,53
33923,2475,29496,49
810,31686,28606,54
10713,33382,37808,73
7183,1203,1007,43
18767,17305,28671,44
8357,31145,15091,39
30881,25954,27512,50
37746,32734,13007,71
25098,37004,13510,31
38733,36228,3974,63
15315,8616,6,35
32634,38767,29716,17
30974,18355,28593,42
23484,31685,3272,90
30387,37706,24171,51
24488,21868,22963,73
19248,10919,18408,48
22232,17288,31893,74
34023,1668,28127,57
20428,13982,15107,23
20316,36948,3976,59
36317,36169,13691,45
3772,12278,3241,86
36052,25015,36118,35
31931,37901,16994,59
37185,32457,17437,49
37829,5324,4717,50
24083,18796,97,21
2641,15136,37048,59
11402,6047,12315,72
20268,11523,36418,28
10935,17771,26739,60
35285,3803,34903,106
10058,909,14536,78
22201,13860,11660,47
6928,22822,6847,54
19515,5397,25756,54
15965,5533,18131,65
33079,9377,22966,95
25026,19712,37272,24
36085,31578,2665,76
19744,34502,29597,18
2498,16173,38695,74
7567,38608,24498,30
27406,4895,23461,70
27950,234,834,52
29282,22123,32560,36
6001,10507,36084,70
10523,8366,2256,79
22078,9243,1896,72
19522,15165,5396,26
16554,34794,25926,55
22228,28225,14295,64
1180,12130,16749,59
16175,5598,38636,50
11399,25707,31717,70
28914,5613,12104,54
13182,22956,369,85
20444,31089,21861,36
7643,3305,5263,42
27329,38442,33932,18
18504,12842,22004,83
22057,10741,21104,90
8524,6077,34817,61
27869,18843,34620,42
24801,28661,10165,63
8585,3972,13925,76
23545,6337,35260,140
28033,37723,31524,76
21190,10915,21102,110
33300,6776,27822,62
30419,10689,33867,49
20758,14557,5385,26
36907,27047,32647,27
21087,14716,19949,62
4768,193,2470,56
32761,10765,38432,35
9049,11652,24929,41
9235,18393,2424,84
9118,476,29612,38
31678,35317,26593,92
10167,3341,35480,118
12280,17678,20017,62
6116,27176,10081,84
5635,15248,7908,36
14587,38740,13969,30
10181,6329,3845,122
19881,28929,22135,42
26665,18950,37046,33
31597,19985,36905,45
3183,34600,17499,48
17329,12976,14571,77
4048,24011,25766,87
32681,31796,31195,42
28939,24872,1062,33
32771,21051,8501,73
10766,3902,19118,70
19144,4555,3357,34
13636,8516,8745,55
4889,37973,1678,58
30204,8760,8309,60
14616,11399,10969,44
15469,16579,776,37
6099,19792,38585,43
13701,6132,4013,87
4769,16712,9919,73
28540,24398,3124,35
7965,36127,2451,68
14565,22047,9994,84
1028,25183,9935,69
6066,11584,23583,94
24494,34707,25835,53
3459,9294,5547,54
11627,6230,11445,52
15897,3908,23378,127
13968,31961,7999,53
22788,6300,7564,88
17460,25769,31261,72
34706,33170,34868,43
11695,30333,3817,70
13748,13665,29479,30
9997,14343,6461,92
12982,36828,22832,94
38712,3456,38617,24
31654,36025,19696,46
7061,6918,1946,34
11494,9113,864,56
31008,18320,16784,41
20266,2621,19714,44
8670,15106,8592,50
10880,7517,25965,74
22521,5465,12149,82
4129,36910,4638,71
16094,12119,1044,81
21827,14525,19911,42
17422,21512,17754,96
9941,21080,3414,106
21200,21842,24162,77
29433,34193,36010,29
21853,21038,7573,84
13661,2595,6021,81
259,23359,10673,80
18204,25130,9985,71
5638,23015,13148,91
34798,9223,18934,42
9071,13603,7670,57
22268,1584,26736,56
16085,3100,11002,69
1553,31612,13684,57
29318,27242,25548,44
15006,32485,17,22
22172,29502,21278,72
38554,12866,12895,83
18082,36512,24424,45
23771,20726,9144,82
1856,26624,6213,64
18866,16170,2338,75
506,4110,32007,72
3819,21890,25132,69
36462,15009,35606,80
23361,498,22021,82
11722,23573,13632,75
7620,14524,20378,30
24333,21318,18253,73
19210,9901,37862,78
7984,1517,27489,40
13192,35647,38589,100
3511,14631,4679,40
37107,1637,29755,39
22611,34165,30447,67
10677,10999,25862,80
8412,7192,18163,48
38250,31595,5352,41
27128,16152,14688,49
26307,18466,12806,71
25799,247,4118,84
28067,4025,32422,78
20671,34198,10143,59
2412,12094,10065,114
10535,24147,24331,40
25892,26593,27341,52
18414,20575,37997,46
37777,35468,15212,88
25157,27147,1746,27
27524,1992,27780,52
9477,20266,28659,42
12827,33444,26015,102
34017,843,8022,43
18174,31578,24013,53
27754,15878,24443,70
28906,15448,21190,64
10859,30101,24802,43
36754,16014,25568,84
16734,24075,25831,56
15025,17739,25888,70
13099,23326,37796,115
7192,198,6187,45
20527,27244,36182,22
6886,28149,20425,37
15306,8479,8381,50
31588,1752,28027,72
18463,14337,18236,52
12860,1840,16671,70
4223,7587,14271,70
1167,25040,10788,43
34688,9226,3509,50
36035,15513,6197,56
21075,27121,5251,60
22817,25879,18910,82
13995,24281,15885,55
2528,29296,22785,80
13977,37010,12427,58
33433,17348,8494,74
38369,21797,22927,69
37821,38282,29437,33
35728,6139,19933,94
6427,15302,37117,55
10895,18171,18078,62
6859,36252,2606,59
37769,35004,23469,84
9494,5455,22714,80
21833,4693,22994,78
34245,27993,2695,73
1219,16066,18809,57
25153,7188,18867,16
19770,5315,27164,22
9512,28805,29492,44
16930,10058,23274,111
10793,9210,4863,64
35441,16844,27782,95
32551,35542,3347,78
4787,25251,27079,21
38381,36913,21152,64
35673,4679,5631,82
30227,3278,22747,72
12889,22737,25980,115
7845,24367,11650,35
14518,34564,15864,53
847,14706,32757,38
35767,12421,14485,98
18022,31744,20639,46
6091,31041,18805,48
23340,27404,24327,65
2772,1752,25102,59
17574,10750,371,54
6046,28645,26544,56
24829,30266,21996,45
11624,4850,12988,63
15180,11637,35337,74
23022,21141,31561,108
9809,24763,29606,55
8533,20555,1892,43
3174,24337,13211,62
5332,25588,5332,60
7833,38302,9982,69
24458,21299,22093,77
19942,116,8534,33
1107,38612,29319,27
34573,7776,13706,37
5620,29008,17433,50
31146,19520,22098,40
29349,28848,18342,36
24908,5597,31620,39
12293,17407,24809,59
17482,1210,3803,86
10069,33101,1945,95
13822,4688,1663,47
13580,6090,36449,61
11456,10649,20257,34
23365,30267,4608,84
10816,25830,31118,68
25227,19192,4016,51
4580,6248,2407,82
23601,24033,27208,65
1905,441,5735,38
34898,1900,38481,33
24786,17704,15148,37
33441,36923,12491,72
19042,27451,21921,34
21018,36404,47,66
27945,18841,19762,40
17415,36523,21355,86
4059,33779,28682,63
32462,26013,12386,74
22704,31165,36293,66
38340,5435,4938,31
18835,16930,19072,23
32721,11352,3049,32
37245,24966,19687,24
37019,12281,2705,81
8013,1054,21035,78
33972,13945,28655,34
31745,32275,19244,38
25172,5551,27173,19
36081,23475,13788,81
16205,4178,8729,96
5728,5000,18135,46
12949,37680,28973,75
9230,32503,6102,68
215,9384,21905,58
33272,12858,44,72
26626,4044,18950,60
27254,37507,35719,84
15058,21074,18450,72
33277,16657,33780,47
22213,19539,19982,36
5281,33441,27397,43
1527,30896,6943,37
27380,25180,1187,25
37961,9384,19580,58
26353,22527,28668,64
3127,4940,34007,37
14713,17405,38561,43
3404,34582,21853,46
10507,14255,10132,82
2561,1254,2016,74
38618,22662,24920,48
18097,23497,17703,98
9754,27897,15352,84
2765,19933,15168,50
28787,36939,12430,57
11716,34175,24464,28
38691,2430,13588,54
20475,38289,8686,28
28562,10231,4531,74
21211,11544,19869,60
10598,22840,7623,78
6387,24274,10001,89
341,6222,13092,77
25795,27287,19181,46
7836,18999,19883,28
37972,17377,11454,60
27107,38528,24786,12
7826,22051,22744,80
27307,18418,10910,46
8316,37946,7643,61
22221,14476,34049,45
28119,27778,31506,80
34011,19960,18822,21
8579,6014,22981,93
9182,28240,11586,66
10222,6311,25677,116
13231,35529,21016,139
1802,19068,14330,38
27231,30370,33155,49
34651,38662,10762,35
22722,30105,7229,65
9930,37083,24410,72
27048,3804,27851,74
2562,15035,8420,65
21347,24287,28791,65
12759,18143,4667,73
24179,18061,25741,65
24488,5489,29261,25
5657,13741,26411,37
34979,36079,24791,27
4113,26709,10704,76
25820,31811,16581,71
36113,15494,4233,66
1560,17728,24998,49
13968,756,25972,67
24136,513,31691,39
32425,18391,10827,50
4605,11553,31850,48
3409,25018,35585,73
14678,36909,28179,55
31167,25241,27218,17
27143,31535,33282,55
21993,9773,24289,81
36889,16,25624,57
1515,28933,4562,46
27186,34661,13930,25
38339,17699,15428,39
34745,21401,33043,79
856,28691,29660,34
8316,36122,9827,85
19003,30366,31123,34
11735,2721,4124,88
33198,20533,18242,49
4891,9339,31073,52
24754,11539,26594,25
2602,9315,9139,92
16163,2006,19184,59
3453,13712,11753,37
7016,29498,26730,23
14457,20661,6068,46
30294,3027,37905,56
18917,36912,11659,31
22255,6825,16902,42
17006,33245,19751,44
28725,30377,15953,63
25041,33159,17734,56
18015,24829,26447,35
29445,31911,35432,84
1905,11674,37790,54
31937,11015,17338,72
35655,3455,6329,102
6979,9434,2672,71
3466,31107,10174,72
20516,15413,28906,22
20524,22061,22108,50
13711,156,8769,40
20009,19112,32548,20
22779,34987,13841,61
7101,3760,992,67
27854,35617,5644,96
8553,32687,14019,42
32696,24331,10106,65
22803,7989,32420,64
20424,30387,36450,36
31701,37257,29340,43
10628,38434,37768,51
38517,22658,38564,50
4210,34509,5529,62
17543,33849,31527,59
16111,1114,33324,78
21939,35681,27407,84
2516,16743,31780,71
32386,22918,10705,70
38625,20278,7041,14
16552,967,13003,68
35642,38585,29593,65
24859,22566,246,49
33039,10974,13094,88
27414,4797,5547,30
15793,8385,38362,59
1749,32261,25181,31
35278,12751,28184,123
28800,2421,33268,75
36244,27018,963,38
22105,37850,24050,57
10910,8400,33140,70
5756,983,21115,74
30346,405,16973,35
38518,9776,15808,86
4728,6393,26298,58
22973,10900,28238,90
12893,4186,27986,109
13240,37673,12040,93
4519,27438,27,24
38363,26609,38371,22
8308,24315,15163,38
11706,11346,13589,33
15922,20686,25524,71
27861,12505,21968,82
28568,12845,6322,83
8399,36160,29742,41
2619,16767,21812,71
12045,38602,36880,50
22825,288,9171,74
34837,24449,28020,45
38640,2021,21408,69
24040,27757,5308,49
26508,28257,10126,88
9795,17536,10948,96
15100,3342,33988,31
9465,36844,30751,53
9778,37913,13219,111
31665,8459,14751,57
29250,255,30778,20
10793,12844,38476,66
22891,19966,28242,74
27992,36171,25074,47
12470,18773,32300,44
28090,34582,24387,45
26428,22591,21286,96
3344,33058,7037,48
9452,33512,18964,61
12857,33126,17379,92
1976,18124,3117,54
28773,1651,15113,40
15384,4797,24832,25
5297,6836,12780,58
33043,11510,36835,52
7964,1620,11445,46
18765,25088,24340,18
34047,17753,18817,41
18229,34639,26422,40
